"track","model","family","stripping","similarity_threshold","top_n","flag_combination","precision","recall","f1","accuracy","n_auto_mappings"
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.99,10,4,0.547,0.77,0.64,0.47,466
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.99,15,1,0.564,0.758,0.647,0.478,445
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.99,15,2,0.569,0.601,0.585,0.413,350
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.99,15,3,0.696,0.707,0.701,0.54,336
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.99,15,4,0.545,0.77,0.638,0.469,468
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.99,20,1,0.564,0.758,0.647,0.478,445
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.99,20,2,0.567,0.601,0.584,0.412,351
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.99,20,3,0.687,0.71,0.698,0.537,342
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.99,20,4,0.544,0.77,0.638,0.468,469
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.99,25,1,0.564,0.758,0.647,0.478,445
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.99,25,2,0.562,0.601,0.581,0.409,354
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.99,25,3,0.679,0.71,0.694,0.532,346
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.99,25,4,0.54,0.77,0.635,0.465,472
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.99,30,1,0.564,0.758,0.647,0.478,445
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.99,30,2,0.557,0.604,0.58,0.408,359
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.99,30,3,0.67,0.713,0.691,0.528,352
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.99,30,4,0.537,0.773,0.634,0.464,477
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.995,3,1,0.582,0.752,0.656,0.488,428
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.995,3,2,0.601,0.559,0.579,0.407,308
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.995,3,3,0.761,0.665,0.71,0.55,289
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.995,3,4,0.58,0.755,0.656,0.488,431
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.995,5,1,0.58,0.752,0.655,0.487,429
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.995,5,2,0.598,0.562,0.579,0.408,311
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.995,5,3,0.753,0.68,0.715,0.556,299
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.995,5,4,0.577,0.758,0.655,0.487,435
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.995,10,1,0.576,0.752,0.652,0.484,432
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.995,10,2,0.596,0.562,0.579,0.407,312
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.995,10,3,0.732,0.692,0.711,0.552,313
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.995,10,4,0.572,0.758,0.652,0.484,439
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.995,15,1,0.575,0.752,0.652,0.483,433
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.995,15,2,0.596,0.562,0.579,0.407,312
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.995,15,3,0.726,0.695,0.71,0.55,317
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.995,15,4,0.57,0.758,0.651,0.483,440
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.995,20,1,0.575,0.752,0.652,0.483,433
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.995,20,2,0.596,0.562,0.579,0.407,312
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.995,20,3,0.717,0.698,0.707,0.547,322
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.995,20,4,0.57,0.758,0.651,0.483,440
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.995,25,1,0.575,0.752,0.652,0.483,433
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.995,25,2,0.594,0.562,0.578,0.406,313
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.995,25,3,0.715,0.698,0.706,0.546,323
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.995,25,4,0.569,0.758,0.65,0.482,441
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.995,30,1,0.575,0.752,0.652,0.483,433
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.995,30,2,0.59,0.562,0.576,0.404,315
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.995,30,3,0.709,0.698,0.703,0.542,326
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.995,30,4,0.567,0.758,0.649,0.48,443
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.999,3,1,0.599,0.752,0.667,0.5,416
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.999,3,2,0.622,0.538,0.577,0.405,286
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.999,3,3,0.764,0.665,0.711,0.551,288
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.999,3,4,0.598,0.755,0.667,0.501,418
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.999,5,1,0.597,0.752,0.666,0.499,417
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.999,5,2,0.622,0.538,0.577,0.405,286
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.999,5,3,0.759,0.677,0.716,0.557,295
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.999,5,4,0.597,0.755,0.667,0.5,419
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.999,10,1,0.593,0.752,0.663,0.496,420
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.999,10,2,0.622,0.538,0.577,0.405,286
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.999,10,3,0.743,0.689,0.715,0.556,307
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.999,10,4,0.592,0.755,0.664,0.497,422
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.999,15,1,0.591,0.752,0.662,0.495,421
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.999,15,2,0.622,0.538,0.577,0.405,286
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.999,15,3,0.736,0.692,0.713,0.554,311
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.999,15,4,0.591,0.755,0.663,0.496,423
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.999,20,1,0.591,0.752,0.662,0.495,421
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.999,20,2,0.622,0.538,0.577,0.405,286
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.999,20,3,0.728,0.695,0.711,0.552,316
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.999,20,4,0.591,0.755,0.663,0.496,423
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.999,25,1,0.591,0.752,0.662,0.495,421
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.999,25,2,0.622,0.538,0.577,0.405,286
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.999,25,3,0.728,0.695,0.711,0.552,316
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.999,25,4,0.591,0.755,0.663,0.496,423
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.999,30,1,0.591,0.752,0.662,0.495,421
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.999,30,2,0.62,0.538,0.576,0.405,287
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.999,30,3,0.723,0.695,0.709,0.549,318
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.999,30,4,0.59,0.755,0.662,0.495,424
