"track","model","family","stripping","similarity_threshold","top_n","flag_combination","precision","recall","f1","accuracy","n_auto_mappings"
"8_9","ClinicalBERT-stopwords-raw","ClinicalBERT","stopwords_raw",0.99,15,4,0.612,0.761,0.678,0.513,450
"8_9","ClinicalBERT-stopwords-raw","ClinicalBERT","stopwords_raw",0.99,20,1,0.623,0.752,0.681,0.517,438
"8_9","ClinicalBERT-stopwords-raw","ClinicalBERT","stopwords_raw",0.99,20,2,0.669,0.598,0.632,0.462,334
"8_9","ClinicalBERT-stopwords-raw","ClinicalBERT","stopwords_raw",0.99,20,3,0.715,0.704,0.709,0.55,326
"8_9","ClinicalBERT-stopwords-raw","ClinicalBERT","stopwords_raw",0.99,20,4,0.609,0.761,0.677,0.511,452
"8_9","ClinicalBERT-stopwords-raw","ClinicalBERT","stopwords_raw",0.99,25,1,0.623,0.752,0.681,0.517,438
"8_9","ClinicalBERT-stopwords-raw","ClinicalBERT","stopwords_raw",0.99,25,2,0.664,0.598,0.629,0.459,336
"8_9","ClinicalBERT-stopwords-raw","ClinicalBERT","stopwords_raw",0.99,25,3,0.704,0.704,0.704,0.543,331
"8_9","ClinicalBERT-stopwords-raw","ClinicalBERT","stopwords_raw",0.99,25,4,0.606,0.761,0.675,0.509,454
"8_9","ClinicalBERT-stopwords-raw","ClinicalBERT","stopwords_raw",0.99,30,1,0.623,0.752,0.681,0.517,438
"8_9","ClinicalBERT-stopwords-raw","ClinicalBERT","stopwords_raw",0.99,30,2,0.658,0.598,0.627,0.456,339
"8_9","ClinicalBERT-stopwords-raw","ClinicalBERT","stopwords_raw",0.99,30,3,0.693,0.704,0.698,0.537,336
"8_9","ClinicalBERT-stopwords-raw","ClinicalBERT","stopwords_raw",0.99,30,4,0.601,0.761,0.672,0.506,457
"8_9","ClinicalBERT-stopwords-raw","ClinicalBERT","stopwords_raw",0.995,3,1,0.642,0.749,0.691,0.529,421
"8_9","ClinicalBERT-stopwords-raw","ClinicalBERT","stopwords_raw",0.995,3,2,0.703,0.571,0.63,0.46,304
"8_9","ClinicalBERT-stopwords-raw","ClinicalBERT","stopwords_raw",0.995,3,3,0.764,0.665,0.711,0.551,288
"8_9","ClinicalBERT-stopwords-raw","ClinicalBERT","stopwords_raw",0.995,3,4,0.642,0.752,0.693,0.53,423
"8_9","ClinicalBERT-stopwords-raw","ClinicalBERT","stopwords_raw",0.995,5,1,0.641,0.749,0.691,0.528,422
"8_9","ClinicalBERT-stopwords-raw","ClinicalBERT","stopwords_raw",0.995,5,2,0.695,0.571,0.627,0.457,307
"8_9","ClinicalBERT-stopwords-raw","ClinicalBERT","stopwords_raw",0.995,5,3,0.75,0.68,0.713,0.554,300
"8_9","ClinicalBERT-stopwords-raw","ClinicalBERT","stopwords_raw",0.995,5,4,0.635,0.752,0.689,0.525,427
"8_9","ClinicalBERT-stopwords-raw","ClinicalBERT","stopwords_raw",0.995,10,1,0.636,0.749,0.688,0.524,425
"8_9","ClinicalBERT-stopwords-raw","ClinicalBERT","stopwords_raw",0.995,10,2,0.695,0.571,0.627,0.457,307
"8_9","ClinicalBERT-stopwords-raw","ClinicalBERT","stopwords_raw",0.995,10,3,0.739,0.692,0.715,0.556,310
"8_9","ClinicalBERT-stopwords-raw","ClinicalBERT","stopwords_raw",0.995,10,4,0.63,0.752,0.686,0.522,430
"8_9","ClinicalBERT-stopwords-raw","ClinicalBERT","stopwords_raw",0.995,15,1,0.634,0.749,0.687,0.523,426
"8_9","ClinicalBERT-stopwords-raw","ClinicalBERT","stopwords_raw",0.995,15,2,0.695,0.571,0.627,0.457,307
"8_9","ClinicalBERT-stopwords-raw","ClinicalBERT","stopwords_raw",0.995,15,3,0.735,0.695,0.714,0.556,313
"8_9","ClinicalBERT-stopwords-raw","ClinicalBERT","stopwords_raw",0.995,15,4,0.629,0.752,0.685,0.521,431
"8_9","ClinicalBERT-stopwords-raw","ClinicalBERT","stopwords_raw",0.995,20,1,0.634,0.749,0.687,0.523,426
"8_9","ClinicalBERT-stopwords-raw","ClinicalBERT","stopwords_raw",0.995,20,2,0.69,0.571,0.625,0.454,309
"8_9","ClinicalBERT-stopwords-raw","ClinicalBERT","stopwords_raw",0.995,20,3,0.723,0.695,0.709,0.549,318
"8_9","ClinicalBERT-stopwords-raw","ClinicalBERT","stopwords_raw",0.995,20,4,0.626,0.752,0.683,0.519,433
"8_9","ClinicalBERT-stopwords-raw","ClinicalBERT","stopwords_raw",0.995,25,1,0.634,0.749,0.687,0.523,426
"8_9","ClinicalBERT-stopwords-raw","ClinicalBERT","stopwords_raw",0.995,25,2,0.69,0.571,0.625,0.454,309
"8_9","ClinicalBERT-stopwords-raw","ClinicalBERT","stopwords_raw",0.995,25,3,0.717,0.695,0.706,0.545,321
"8_9","ClinicalBERT-stopwords-raw","ClinicalBERT","stopwords_raw",0.995,25,4,0.626,0.752,0.683,0.519,433
"8_9","ClinicalBERT-stopwords-raw","ClinicalBERT","stopwords_raw",0.995,30,1,0.634,0.749,0.687,0.523,426
"8_9","ClinicalBERT-stopwords-raw","ClinicalBERT","stopwords_raw",0.995,30,2,0.685,0.571,0.623,0.452,311
"8_9","ClinicalBERT-stopwords-raw","ClinicalBERT","stopwords_raw",0.995,30,3,0.71,0.695,0.702,0.541,324
"8_9","ClinicalBERT-stopwords-raw","ClinicalBERT","stopwords_raw",0.995,30,4,0.623,0.752,0.681,0.517,435
"8_9","ClinicalBERT-stopwords-raw","ClinicalBERT","stopwords_raw",0.999,3,1,0.651,0.743,0.694,0.531,411
"8_9","ClinicalBERT-stopwords-raw","ClinicalBERT","stopwords_raw",0.999,3,2,0.717,0.55,0.622,0.452,287
"8_9","ClinicalBERT-stopwords-raw","ClinicalBERT","stopwords_raw",0.999,3,3,0.766,0.662,0.71,0.55,286
"8_9","ClinicalBERT-stopwords-raw","ClinicalBERT","stopwords_raw",0.999,3,4,0.651,0.743,0.694,0.531,411
"8_9","ClinicalBERT-stopwords-raw","ClinicalBERT","stopwords_raw",0.999,5,1,0.649,0.743,0.693,0.53,412
"8_9","ClinicalBERT-stopwords-raw","ClinicalBERT","stopwords_raw",0.999,5,2,0.717,0.55,0.622,0.452,287
"8_9","ClinicalBERT-stopwords-raw","ClinicalBERT","stopwords_raw",0.999,5,3,0.759,0.677,0.716,0.557,295
"8_9","ClinicalBERT-stopwords-raw","ClinicalBERT","stopwords_raw",0.999,5,4,0.649,0.743,0.693,0.53,412
"8_9","ClinicalBERT-stopwords-raw","ClinicalBERT","stopwords_raw",0.999,10,1,0.644,0.743,0.69,0.527,415
"8_9","ClinicalBERT-stopwords-raw","ClinicalBERT","stopwords_raw",0.999,10,2,0.717,0.55,0.622,0.452,287
"8_9","ClinicalBERT-stopwords-raw","ClinicalBERT","stopwords_raw",0.999,10,3,0.748,0.689,0.717,0.559,305
"8_9","ClinicalBERT-stopwords-raw","ClinicalBERT","stopwords_raw",0.999,10,4,0.644,0.743,0.69,0.527,415
"8_9","ClinicalBERT-stopwords-raw","ClinicalBERT","stopwords_raw",0.999,15,1,0.642,0.743,0.689,0.526,416
"8_9","ClinicalBERT-stopwords-raw","ClinicalBERT","stopwords_raw",0.999,15,2,0.717,0.55,0.622,0.452,287
