"track","model","family","stripping","similarity_threshold","top_n","flag_combination","precision","recall","f1","accuracy","n_auto_mappings"
"10_9","SapBERT-base","SapBERT","base",0.995,3,3,0.68,0.25,0.366,0.223,344
"10_9","SapBERT-base","SapBERT","base",0.995,3,4,0.692,0.381,0.491,0.326,516
"10_9","SapBERT-base","SapBERT","base",0.995,5,1,0.689,0.391,0.499,0.332,531
"10_9","SapBERT-base","SapBERT","base",0.995,5,2,0.826,0.293,0.433,0.276,333
"10_9","SapBERT-base","SapBERT","base",0.995,5,3,0.683,0.275,0.392,0.244,378
"10_9","SapBERT-base","SapBERT","base",0.995,5,4,0.689,0.391,0.499,0.332,531
"10_9","SapBERT-base","SapBERT","base",0.995,10,1,0.685,0.391,0.498,0.331,534
"10_9","SapBERT-base","SapBERT","base",0.995,10,2,0.827,0.296,0.436,0.278,335
"10_9","SapBERT-base","SapBERT","base",0.995,10,3,0.693,0.301,0.42,0.266,407
"10_9","SapBERT-base","SapBERT","base",0.995,10,4,0.687,0.393,0.5,0.333,536
"10_9","SapBERT-base","SapBERT","base",0.995,15,1,0.685,0.391,0.498,0.331,534
"10_9","SapBERT-base","SapBERT","base",0.995,15,2,0.827,0.296,0.436,0.278,335
"10_9","SapBERT-base","SapBERT","base",0.995,15,3,0.699,0.315,0.434,0.277,422
"10_9","SapBERT-base","SapBERT","base",0.995,15,4,0.687,0.393,0.5,0.333,536
"10_9","SapBERT-base","SapBERT","base",0.995,20,1,0.686,0.394,0.501,0.334,538
"10_9","SapBERT-base","SapBERT","base",0.995,20,2,0.824,0.296,0.436,0.278,336
"10_9","SapBERT-base","SapBERT","base",0.995,20,3,0.698,0.321,0.44,0.282,431
"10_9","SapBERT-base","SapBERT","base",0.995,20,4,0.686,0.396,0.502,0.335,541
"10_9","SapBERT-base","SapBERT","base",0.995,25,1,0.686,0.395,0.501,0.335,539
"10_9","SapBERT-base","SapBERT","base",0.995,25,2,0.824,0.296,0.436,0.278,336
"10_9","SapBERT-base","SapBERT","base",0.995,25,3,0.7,0.327,0.446,0.287,437
"10_9","SapBERT-base","SapBERT","base",0.995,25,4,0.686,0.397,0.503,0.336,542
"10_9","SapBERT-base","SapBERT","base",0.995,30,1,0.686,0.395,0.501,0.335,539
"10_9","SapBERT-base","SapBERT","base",0.995,30,2,0.824,0.296,0.436,0.278,336
"10_9","SapBERT-base","SapBERT","base",0.995,30,3,0.698,0.331,0.449,0.289,444
"10_9","SapBERT-base","SapBERT","base",0.995,30,4,0.686,0.397,0.503,0.336,542
"10_9","SapBERT-base","SapBERT","base",0.999,3,1,0.691,0.38,0.49,0.325,515
"10_9","SapBERT-base","SapBERT","base",0.999,3,2,0.824,0.29,0.429,0.273,330
"10_9","SapBERT-base","SapBERT","base",0.999,3,3,0.679,0.249,0.364,0.223,343
"10_9","SapBERT-base","SapBERT","base",0.999,3,4,0.691,0.38,0.49,0.325,515
"10_9","SapBERT-base","SapBERT","base",0.999,5,1,0.689,0.39,0.498,0.331,530
"10_9","SapBERT-base","SapBERT","base",0.999,5,2,0.824,0.29,0.429,0.273,330
"10_9","SapBERT-base","SapBERT","base",0.999,5,3,0.682,0.274,0.391,0.243,377
"10_9","SapBERT-base","SapBERT","base",0.999,5,4,0.689,0.39,0.498,0.331,530
"10_9","SapBERT-base","SapBERT","base",0.999,10,1,0.685,0.39,0.497,0.33,533
"10_9","SapBERT-base","SapBERT","base",0.999,10,2,0.825,0.291,0.43,0.274,331
"10_9","SapBERT-base","SapBERT","base",0.999,10,3,0.691,0.299,0.417,0.264,405
"10_9","SapBERT-base","SapBERT","base",0.999,10,4,0.685,0.391,0.498,0.331,534
"10_9","SapBERT-base","SapBERT","base",0.999,15,1,0.685,0.39,0.497,0.33,533
"10_9","SapBERT-base","SapBERT","base",0.999,15,2,0.825,0.291,0.43,0.274,331
"10_9","SapBERT-base","SapBERT","base",0.999,15,3,0.698,0.313,0.432,0.275,420
"10_9","SapBERT-base","SapBERT","base",0.999,15,4,0.685,0.391,0.498,0.331,534
"10_9","SapBERT-base","SapBERT","base",0.999,20,1,0.685,0.393,0.499,0.333,537
"10_9","SapBERT-base","SapBERT","base",0.999,20,2,0.825,0.291,0.43,0.274,331
"10_9","SapBERT-base","SapBERT","base",0.999,20,3,0.699,0.319,0.438,0.28,428
"10_9","SapBERT-base","SapBERT","base",0.999,20,4,0.686,0.394,0.501,0.334,538
"10_9","SapBERT-base","SapBERT","base",0.999,25,1,0.686,0.394,0.501,0.334,538
"10_9","SapBERT-base","SapBERT","base",0.999,25,2,0.825,0.291,0.43,0.274,331
"10_9","SapBERT-base","SapBERT","base",0.999,25,3,0.7,0.324,0.443,0.285,434
"10_9","SapBERT-base","SapBERT","base",0.999,25,4,0.686,0.395,0.501,0.335,539
"10_9","SapBERT-base","SapBERT","base",0.999,30,1,0.686,0.394,0.501,0.334,538
"10_9","SapBERT-base","SapBERT","base",0.999,30,2,0.825,0.291,0.43,0.274,331
"10_9","SapBERT-base","SapBERT","base",0.999,30,3,0.698,0.329,0.447,0.288,441
"10_9","SapBERT-base","SapBERT","base",0.999,30,4,0.686,0.395,0.501,0.335,539
"8_9","SapBERT-base","SapBERT","base",0.95,3,1,0.643,0.837,0.727,0.571,431
"8_9","SapBERT-base","SapBERT","base",0.95,3,2,0.728,0.792,0.759,0.611,360
"8_9","SapBERT-base","SapBERT","base",0.95,3,3,0.781,0.701,0.739,0.586,297
"8_9","SapBERT-base","SapBERT","base",0.95,3,4,0.641,0.84,0.727,0.571,434
"8_9","SapBERT-base","SapBERT","base",0.95,5,1,0.641,0.837,0.726,0.57,432
"8_9","SapBERT-base","SapBERT","base",0.95,5,2,0.725,0.795,0.758,0.61,363
"8_9","SapBERT-base","SapBERT","base",0.95,5,3,0.77,0.719,0.744,0.592,309
"8_9","SapBERT-base","SapBERT","base",0.95,5,4,0.637,0.843,0.726,0.569,438
"8_9","SapBERT-base","SapBERT","base",0.95,10,1,0.637,0.837,0.723,0.566,435
"8_9","SapBERT-base","SapBERT","base",0.95,10,2,0.725,0.795,0.758,0.61,363
"8_9","SapBERT-base","SapBERT","base",0.95,10,3,0.761,0.731,0.746,0.595,318
"8_9","SapBERT-base","SapBERT","base",0.95,10,4,0.633,0.843,0.723,0.566,441
"8_9","SapBERT-base","SapBERT","base",0.95,15,1,0.635,0.837,0.722,0.565,436
