"track","model","family","stripping","similarity_threshold","top_n","flag_combination","precision","recall","f1","accuracy","n_auto_mappings"
"8_9","mpnet-stripped","mpnet","stripped",0.995,20,4,0.608,0.807,0.694,0.531,439
"8_9","mpnet-stripped","mpnet","stripped",0.995,25,1,0.611,0.807,0.695,0.533,437
"8_9","mpnet-stripped","mpnet","stripped",0.995,25,2,0.685,0.716,0.7,0.539,346
"8_9","mpnet-stripped","mpnet","stripped",0.995,25,3,0.739,0.728,0.733,0.579,326
"8_9","mpnet-stripped","mpnet","stripped",0.995,25,4,0.608,0.807,0.694,0.531,439
"8_9","mpnet-stripped","mpnet","stripped",0.995,30,1,0.611,0.807,0.695,0.533,437
"8_9","mpnet-stripped","mpnet","stripped",0.995,30,2,0.685,0.716,0.7,0.539,346
"8_9","mpnet-stripped","mpnet","stripped",0.995,30,3,0.737,0.728,0.732,0.578,327
"8_9","mpnet-stripped","mpnet","stripped",0.995,30,4,0.608,0.807,0.694,0.531,439
"8_9","mpnet-stripped","mpnet","stripped",0.999,3,1,0.618,0.807,0.7,0.538,432
"8_9","mpnet-stripped","mpnet","stripped",0.999,3,2,0.687,0.71,0.698,0.537,342
"8_9","mpnet-stripped","mpnet","stripped",0.999,3,3,0.774,0.695,0.732,0.578,297
"8_9","mpnet-stripped","mpnet","stripped",0.999,3,4,0.618,0.807,0.7,0.538,432
"8_9","mpnet-stripped","mpnet","stripped",0.999,5,1,0.617,0.807,0.699,0.537,433
"8_9","mpnet-stripped","mpnet","stripped",0.999,5,2,0.687,0.71,0.698,0.537,342
"8_9","mpnet-stripped","mpnet","stripped",0.999,5,3,0.768,0.71,0.738,0.585,306
"8_9","mpnet-stripped","mpnet","stripped",0.999,5,4,0.617,0.807,0.699,0.537,433
"8_9","mpnet-stripped","mpnet","stripped",0.999,10,1,0.612,0.807,0.696,0.534,436
"8_9","mpnet-stripped","mpnet","stripped",0.999,10,2,0.687,0.71,0.698,0.537,342
"8_9","mpnet-stripped","mpnet","stripped",0.999,10,3,0.756,0.722,0.739,0.586,316
"8_9","mpnet-stripped","mpnet","stripped",0.999,10,4,0.612,0.807,0.696,0.534,436
"8_9","mpnet-stripped","mpnet","stripped",0.999,15,1,0.611,0.807,0.695,0.533,437
"8_9","mpnet-stripped","mpnet","stripped",0.999,15,2,0.687,0.71,0.698,0.537,342
"8_9","mpnet-stripped","mpnet","stripped",0.999,15,3,0.75,0.725,0.737,0.584,320
"8_9","mpnet-stripped","mpnet","stripped",0.999,15,4,0.611,0.807,0.695,0.533,437
"8_9","mpnet-stripped","mpnet","stripped",0.999,20,1,0.611,0.807,0.695,0.533,437
"8_9","mpnet-stripped","mpnet","stripped",0.999,20,2,0.687,0.71,0.698,0.537,342
"8_9","mpnet-stripped","mpnet","stripped",0.999,20,3,0.751,0.728,0.739,0.586,321
"8_9","mpnet-stripped","mpnet","stripped",0.999,20,4,0.611,0.807,0.695,0.533,437
"8_9","mpnet-stripped","mpnet","stripped",0.999,25,1,0.611,0.807,0.695,0.533,437
"8_9","mpnet-stripped","mpnet","stripped",0.999,25,2,0.687,0.71,0.698,0.537,342
"8_9","mpnet-stripped","mpnet","stripped",0.999,25,3,0.744,0.728,0.736,0.582,324
"8_9","mpnet-stripped","mpnet","stripped",0.999,25,4,0.611,0.807,0.695,0.533,437
"8_9","mpnet-stripped","mpnet","stripped",0.999,30,1,0.611,0.807,0.695,0.533,437
"8_9","mpnet-stripped","mpnet","stripped",0.999,30,2,0.687,0.71,0.698,0.537,342
"8_9","mpnet-stripped","mpnet","stripped",0.999,30,3,0.742,0.728,0.735,0.581,325
"8_9","mpnet-stripped","mpnet","stripped",0.999,30,4,0.611,0.807,0.695,0.533,437
