"track","model","family","stripping","similarity_threshold","top_n","flag_combination","precision","recall","f1","accuracy","n_auto_mappings"
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.99,3,4,0.58,0.333,0.423,0.268,538
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.99,5,1,0.578,0.336,0.425,0.27,545
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.99,5,2,0.603,0.203,0.304,0.179,315
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.99,5,3,0.675,0.266,0.382,0.236,369
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.99,5,4,0.577,0.344,0.431,0.275,558
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.99,10,1,0.576,0.337,0.425,0.27,549
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.99,10,2,0.596,0.208,0.308,0.182,327
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.99,10,3,0.668,0.288,0.402,0.252,404
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.99,10,4,0.571,0.35,0.434,0.277,574
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.99,15,1,0.576,0.338,0.426,0.271,550
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.99,15,2,0.59,0.21,0.31,0.183,334
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.99,15,3,0.664,0.299,0.412,0.259,422
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.99,15,4,0.569,0.353,0.436,0.279,582
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.99,20,1,0.578,0.342,0.43,0.273,554
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.99,20,2,0.583,0.213,0.312,0.185,343
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.99,20,3,0.662,0.309,0.421,0.267,438
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.99,20,4,0.567,0.36,0.44,0.282,594
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.99,25,1,0.578,0.343,0.431,0.274,555
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.99,25,2,0.582,0.216,0.315,0.187,347
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.99,25,3,0.66,0.315,0.426,0.271,447
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.99,25,4,0.568,0.363,0.443,0.284,599
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.99,30,1,0.578,0.343,0.431,0.274,555
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.99,30,2,0.569,0.216,0.313,0.185,355
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.99,30,3,0.651,0.318,0.427,0.272,458
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.99,30,4,0.56,0.363,0.44,0.282,607
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.995,3,1,0.591,0.319,0.414,0.261,506
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.995,3,2,0.614,0.175,0.272,0.158,267
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.995,3,3,0.677,0.241,0.355,0.216,334
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.995,3,4,0.592,0.322,0.417,0.264,510
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.995,5,1,0.591,0.329,0.423,0.268,521
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.995,5,2,0.607,0.175,0.272,0.157,270
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.995,5,3,0.674,0.26,0.375,0.231,362
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.995,5,4,0.589,0.332,0.425,0.269,528
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.995,10,1,0.589,0.33,0.423,0.268,525
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.995,10,2,0.605,0.178,0.275,0.16,276
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.995,10,3,0.673,0.281,0.396,0.247,391
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.995,10,4,0.586,0.336,0.427,0.272,538
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.995,15,1,0.589,0.331,0.424,0.269,526
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.995,15,2,0.602,0.179,0.276,0.16,279
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.995,15,3,0.672,0.29,0.405,0.254,405
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.995,15,4,0.585,0.338,0.428,0.273,542
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.995,20,1,0.591,0.334,0.427,0.271,530
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.995,20,2,0.599,0.18,0.277,0.161,282
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.995,20,3,0.671,0.297,0.412,0.259,414
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.995,20,4,0.585,0.343,0.432,0.276,549
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.995,25,1,0.591,0.335,0.428,0.272,531
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.995,25,2,0.597,0.18,0.277,0.161,283
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.995,25,3,0.669,0.3,0.414,0.261,420
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.995,25,4,0.584,0.344,0.433,0.276,551
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.995,30,1,0.591,0.335,0.428,0.272,531
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.995,30,2,0.591,0.18,0.276,0.16,286
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.995,30,3,0.667,0.303,0.417,0.263,426
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.995,30,4,0.581,0.344,0.432,0.275,554
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.999,3,1,0.612,0.316,0.417,0.263,484
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.999,3,2,0.642,0.159,0.255,0.146,232
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.999,3,3,0.676,0.238,0.352,0.214,330
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.999,3,4,0.612,0.316,0.417,0.263,484
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.999,5,1,0.611,0.326,0.425,0.27,499
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.999,5,2,0.642,0.159,0.255,0.146,232
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.999,5,3,0.678,0.256,0.372,0.228,354
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.999,5,4,0.611,0.326,0.425,0.27,499
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.999,10,1,0.608,0.327,0.425,0.27,503
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.999,10,2,0.641,0.16,0.256,0.147,234
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.999,10,3,0.678,0.274,0.39,0.243,379
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.999,10,4,0.608,0.328,0.426,0.27,505
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.999,15,1,0.609,0.328,0.426,0.271,504
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.999,15,2,0.643,0.161,0.258,0.148,235
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.999,15,3,0.68,0.284,0.401,0.25,391
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.999,15,4,0.609,0.33,0.428,0.272,507
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.999,20,1,0.61,0.331,0.429,0.273,508
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.999,20,2,0.64,0.161,0.257,0.148,236
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.999,20,3,0.681,0.289,0.406,0.255,398
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.999,20,4,0.609,0.333,0.431,0.274,512
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.999,25,1,0.611,0.332,0.43,0.274,509
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.999,25,2,0.64,0.161,0.257,0.148,236
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.999,25,3,0.68,0.292,0.409,0.257,403
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.999,25,4,0.61,0.334,0.432,0.275,513
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.999,30,1,0.611,0.332,0.43,0.274,509
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.999,30,2,0.64,0.161,0.257,0.148,236
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.999,30,3,0.682,0.296,0.413,0.26,406
"10_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.999,30,4,0.61,0.334,0.432,0.275,513
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.95,3,1,0.532,0.752,0.623,0.453,468
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.95,3,2,0.496,0.722,0.588,0.416,482
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.95,3,3,0.636,0.698,0.666,0.499,363
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.95,3,4,0.477,0.782,0.593,0.421,543
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.95,5,1,0.531,0.752,0.622,0.452,469
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.95,5,2,0.457,0.725,0.561,0.39,525
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.95,5,3,0.571,0.716,0.635,0.466,415
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.95,5,4,0.443,0.785,0.566,0.395,587
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.95,10,1,0.53,0.752,0.622,0.451,470
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.95,10,2,0.406,0.728,0.521,0.353,593
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.95,10,3,0.491,0.731,0.587,0.416,493
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.95,10,4,0.398,0.789,0.529,0.36,655
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.95,15,1,0.529,0.752,0.621,0.45,471
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.95,15,2,0.381,0.728,0.5,0.333,633
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.95,15,3,0.453,0.731,0.559,0.388,534
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.95,15,4,0.376,0.789,0.509,0.341,695
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.95,20,1,0.529,0.752,0.621,0.45,471
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.95,20,2,0.363,0.728,0.484,0.32,663
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.95,20,3,0.428,0.734,0.541,0.37,568
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.95,20,4,0.36,0.789,0.494,0.328,725
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.95,25,1,0.529,0.752,0.621,0.45,471
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.95,25,2,0.346,0.728,0.469,0.307,696
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.95,25,3,0.402,0.734,0.519,0.351,605
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.95,25,4,0.344,0.789,0.479,0.315,758
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.95,30,1,0.529,0.752,0.621,0.45,471
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.95,30,2,0.334,0.728,0.458,0.297,721
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.95,30,3,0.384,0.734,0.504,0.338,632
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.95,30,4,0.333,0.789,0.468,0.306,783
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.99,3,1,0.578,0.746,0.651,0.483,427
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.99,3,2,0.606,0.586,0.596,0.425,320
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.99,3,3,0.755,0.671,0.711,0.551,294
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.99,3,4,0.573,0.749,0.649,0.481,433
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.99,5,1,0.577,0.746,0.651,0.482,428
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.99,5,2,0.599,0.586,0.592,0.421,324
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.99,5,3,0.742,0.686,0.713,0.554,306
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.99,5,4,0.566,0.749,0.645,0.476,438
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.99,10,1,0.576,0.746,0.65,0.481,429
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.99,10,2,0.597,0.586,0.591,0.42,325
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.99,10,3,0.729,0.698,0.713,0.554,317
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.99,10,4,0.564,0.749,0.643,0.474,440
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.99,15,1,0.574,0.746,0.649,0.481,430
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.99,15,2,0.597,0.586,0.591,0.42,325
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.99,15,3,0.724,0.698,0.711,0.551,319
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.99,15,4,0.562,0.749,0.642,0.473,441
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.99,20,1,0.574,0.746,0.649,0.481,430
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.99,20,2,0.595,0.586,0.59,0.419,326
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.99,20,3,0.717,0.698,0.707,0.547,322
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.99,20,4,0.561,0.749,0.642,0.472,442
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.99,25,1,0.574,0.746,0.649,0.481,430
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.99,25,2,0.591,0.586,0.588,0.417,328
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.99,25,3,0.704,0.698,0.701,0.54,328
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.99,25,4,0.559,0.749,0.64,0.471,444
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.99,30,1,0.574,0.746,0.649,0.481,430
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.99,30,2,0.586,0.586,0.586,0.415,331
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.99,30,3,0.694,0.698,0.696,0.533,333
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.99,30,4,0.555,0.749,0.638,0.468,447
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.995,3,1,0.589,0.746,0.658,0.491,419
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.995,3,2,0.626,0.577,0.601,0.429,305
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.995,3,3,0.765,0.668,0.713,0.554,289
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.995,3,4,0.588,0.746,0.658,0.49,420
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.995,5,1,0.588,0.746,0.658,0.49,420
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.995,5,2,0.62,0.577,0.598,0.426,308
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.995,5,3,0.753,0.683,0.716,0.558,300
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.995,5,4,0.583,0.746,0.655,0.486,424
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.995,10,1,0.587,0.746,0.657,0.489,421
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.995,10,2,0.62,0.577,0.598,0.426,308
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.995,10,3,0.742,0.695,0.718,0.56,310
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.995,10,4,0.581,0.746,0.653,0.485,425
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.995,15,1,0.585,0.746,0.656,0.488,422
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.995,15,2,0.62,0.577,0.598,0.426,308
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.995,15,3,0.737,0.695,0.715,0.557,312
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.995,15,4,0.58,0.746,0.653,0.484,426
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.995,20,1,0.585,0.746,0.656,0.488,422
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.995,20,2,0.618,0.577,0.597,0.425,309
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.995,20,3,0.73,0.695,0.712,0.553,315
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.995,20,4,0.578,0.746,0.651,0.483,427
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.995,25,1,0.585,0.746,0.656,0.488,422
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.995,25,2,0.618,0.577,0.597,0.425,309
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.995,25,3,0.721,0.695,0.708,0.548,319
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.995,25,4,0.578,0.746,0.651,0.483,427
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.995,30,1,0.585,0.746,0.656,0.488,422
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.995,30,2,0.618,0.577,0.597,0.425,309
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.995,30,3,0.719,0.695,0.707,0.546,320
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.995,30,4,0.578,0.746,0.651,0.483,427
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.999,3,1,0.599,0.743,0.663,0.496,411
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.999,3,2,0.638,0.559,0.596,0.424,290
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.999,3,3,0.767,0.668,0.714,0.555,288
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.999,3,4,0.599,0.743,0.663,0.496,411
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.999,5,1,0.597,0.743,0.662,0.495,412
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.999,5,2,0.638,0.559,0.596,0.424,290
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.999,5,3,0.764,0.683,0.721,0.564,296
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.999,5,4,0.597,0.743,0.662,0.495,412
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.999,10,1,0.594,0.743,0.66,0.493,414
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.999,10,2,0.638,0.559,0.596,0.424,290
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.999,10,3,0.752,0.695,0.722,0.565,306
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.999,10,4,0.594,0.743,0.66,0.493,414
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.999,15,1,0.593,0.743,0.66,0.492,415
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.999,15,2,0.638,0.559,0.596,0.424,290
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.999,15,3,0.747,0.695,0.72,0.562,308
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.999,15,4,0.593,0.743,0.66,0.492,415
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.999,20,1,0.593,0.743,0.66,0.492,415
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.999,20,2,0.638,0.559,0.596,0.424,290
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.999,20,3,0.742,0.695,0.718,0.56,310
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.999,20,4,0.593,0.743,0.66,0.492,415
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.999,25,1,0.593,0.743,0.66,0.492,415
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.999,25,2,0.638,0.559,0.596,0.424,290
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.999,25,3,0.732,0.695,0.713,0.554,314
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.999,25,4,0.593,0.743,0.66,0.492,415
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.999,30,1,0.593,0.743,0.66,0.492,415
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.999,30,2,0.638,0.559,0.596,0.424,290
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.999,30,3,0.73,0.695,0.712,0.553,315
"8_9","ClinicalBERT-stripped","ClinicalBERT","stripped",0.999,30,4,0.593,0.743,0.66,0.492,415
"10_9","mpnet-base","mpnet","base",0.95,3,1,0.689,0.395,0.502,0.335,537
"10_9","mpnet-base","mpnet","base",0.95,3,2,0.809,0.317,0.456,0.295,367
"10_9","mpnet-base","mpnet","base",0.95,3,3,0.68,0.256,0.372,0.229,353
"10_9","mpnet-base","mpnet","base",0.95,3,4,0.685,0.397,0.503,0.336,543
"10_9","mpnet-base","mpnet","base",0.95,5,1,0.686,0.403,0.508,0.341,551
"10_9","mpnet-base","mpnet","base",0.95,5,2,0.797,0.322,0.459,0.298,379
"10_9","mpnet-base","mpnet","base",0.95,5,3,0.678,0.287,0.403,0.253,397
"10_9","mpnet-base","mpnet","base",0.95,5,4,0.677,0.411,0.511,0.343,569
"10_9","mpnet-base","mpnet","base",0.95,10,1,0.683,0.406,0.509,0.341,556
"10_9","mpnet-base","mpnet","base",0.95,10,2,0.791,0.335,0.471,0.308,397
"10_9","mpnet-base","mpnet","base",0.95,10,3,0.686,0.324,0.44,0.283,443
"10_9","mpnet-base","mpnet","base",0.95,10,4,0.674,0.426,0.522,0.353,592
"10_9","mpnet-base","mpnet","base",0.95,15,1,0.683,0.406,0.509,0.341,556
"10_9","mpnet-base","mpnet","base",0.95,15,2,0.788,0.337,0.472,0.309,401
"10_9","mpnet-base","mpnet","base",0.95,15,3,0.688,0.338,0.453,0.293,461
"10_9","mpnet-base","mpnet","base",0.95,15,4,0.673,0.428,0.523,0.354,596
"10_9","mpnet-base","mpnet","base",0.95,20,1,0.683,0.408,0.511,0.343,559
"10_9","mpnet-base","mpnet","base",0.95,20,2,0.785,0.339,0.474,0.311,405
"10_9","mpnet-base","mpnet","base",0.95,20,3,0.687,0.349,0.463,0.301,476
"10_9","mpnet-base","mpnet","base",0.95,20,4,0.672,0.432,0.526,0.357,603
"10_9","mpnet-base","mpnet","base",0.95,25,1,0.684,0.409,0.512,0.344,560
"10_9","mpnet-base","mpnet","base",0.95,25,2,0.776,0.34,0.473,0.31,411
"10_9","mpnet-base","mpnet","base",0.95,25,3,0.682,0.355,0.467,0.305,488
"10_9","mpnet-base","mpnet","base",0.95,25,4,0.667,0.434,0.526,0.357,610
"10_9","mpnet-base","mpnet","base",0.95,30,1,0.684,0.409,0.512,0.344,560
"10_9","mpnet-base","mpnet","base",0.95,30,2,0.772,0.343,0.475,0.311,416
"10_9","mpnet-base","mpnet","base",0.95,30,3,0.679,0.361,0.471,0.308,498
"10_9","mpnet-base","mpnet","base",0.95,30,4,0.665,0.436,0.527,0.358,615
"10_9","mpnet-base","mpnet","base",0.99,3,1,0.693,0.395,0.503,0.336,534
"10_9","mpnet-base","mpnet","base",0.99,3,2,0.818,0.297,0.436,0.278,340
"10_9","mpnet-base","mpnet","base",0.99,3,3,0.684,0.254,0.37,0.227,348
"10_9","mpnet-base","mpnet","base",0.99,3,4,0.69,0.395,0.502,0.335,536
"10_9","mpnet-base","mpnet","base",0.99,5,1,0.69,0.403,0.509,0.341,548
"10_9","mpnet-base","mpnet","base",0.99,5,2,0.818,0.298,0.437,0.279,341
"10_9","mpnet-base","mpnet","base",0.99,5,3,0.692,0.281,0.4,0.25,380
"10_9","mpnet-base","mpnet","base",0.99,5,4,0.688,0.404,0.509,0.342,551
"10_9","mpnet-base","mpnet","base",0.99,10,1,0.687,0.406,0.51,0.342,553
"10_9","mpnet-base","mpnet","base",0.99,10,2,0.814,0.299,0.437,0.28,344
"10_9","mpnet-base","mpnet","base",0.99,10,3,0.698,0.306,0.425,0.27,411
"10_9","mpnet-base","mpnet","base",0.99,10,4,0.683,0.408,0.511,0.343,559
"10_9","mpnet-base","mpnet","base",0.99,15,1,0.687,0.406,0.51,0.342,553
"10_9","mpnet-base","mpnet","base",0.99,15,2,0.814,0.3,0.438,0.281,345
"10_9","mpnet-base","mpnet","base",0.99,15,3,0.702,0.319,0.439,0.281,426
"10_9","mpnet-base","mpnet","base",0.99,15,4,0.684,0.409,0.512,0.344,560
"10_9","mpnet-base","mpnet","base",0.99,20,1,0.687,0.408,0.512,0.344,556
"10_9","mpnet-base","mpnet","base",0.99,20,2,0.815,0.301,0.44,0.282,346
"10_9","mpnet-base","mpnet","base",0.99,20,3,0.703,0.329,0.448,0.289,438
"10_9","mpnet-base","mpnet","base",0.99,20,4,0.684,0.412,0.514,0.346,564
"10_9","mpnet-base","mpnet","base",0.99,25,1,0.688,0.409,0.513,0.345,557
"10_9","mpnet-base","mpnet","base",0.99,25,2,0.816,0.302,0.441,0.283,347
"10_9","mpnet-base","mpnet","base",0.99,25,3,0.706,0.335,0.454,0.294,445
"10_9","mpnet-base","mpnet","base",0.99,25,4,0.686,0.414,0.516,0.348,566
"10_9","mpnet-base","mpnet","base",0.99,30,1,0.688,0.409,0.513,0.345,557
"10_9","mpnet-base","mpnet","base",0.99,30,2,0.816,0.302,0.441,0.283,347
"10_9","mpnet-base","mpnet","base",0.99,30,3,0.704,0.338,0.457,0.296,450
"10_9","mpnet-base","mpnet","base",0.99,30,4,0.686,0.414,0.516,0.348,566
"10_9","mpnet-base","mpnet","base",0.995,3,1,0.693,0.395,0.503,0.336,534
"10_9","mpnet-base","mpnet","base",0.995,3,2,0.822,0.296,0.435,0.278,337
"10_9","mpnet-base","mpnet","base",0.995,3,3,0.686,0.254,0.371,0.228,347
"10_9","mpnet-base","mpnet","base",0.995,3,4,0.692,0.395,0.503,0.336,535
"10_9","mpnet-base","mpnet","base",0.995,5,1,0.69,0.403,0.509,0.341,548
"10_9","mpnet-base","mpnet","base",0.995,5,2,0.822,0.297,0.436,0.279,338
"10_9","mpnet-base","mpnet","base",0.995,5,3,0.694,0.281,0.4,0.25,379
"10_9","mpnet-base","mpnet","base",0.995,5,4,0.689,0.404,0.509,0.342,550
"10_9","mpnet-base","mpnet","base",0.995,10,1,0.687,0.406,0.51,0.342,553
