"track","model","family","stripping","similarity_threshold","top_n","flag_combination","precision","recall","f1","accuracy","n_auto_mappings"
"10_9","mpnet-base-nocode","mpnet","base",0.999,20,3,0.716,0.336,0.457,0.297,440
"10_9","mpnet-base-nocode","mpnet","base",0.999,20,4,0.725,0.418,0.53,0.361,541
"10_9","mpnet-base-nocode","mpnet","base",0.999,25,1,0.725,0.419,0.531,0.362,542
"10_9","mpnet-base-nocode","mpnet","base",0.999,25,2,0.899,0.324,0.476,0.313,338
"10_9","mpnet-base-nocode","mpnet","base",0.999,25,3,0.717,0.34,0.461,0.3,445
"10_9","mpnet-base-nocode","mpnet","base",0.999,25,4,0.725,0.419,0.531,0.362,542
"10_9","mpnet-base-nocode","mpnet","base",0.999,30,1,0.725,0.419,0.531,0.362,542
"10_9","mpnet-base-nocode","mpnet","base",0.999,30,2,0.899,0.324,0.476,0.313,338
"10_9","mpnet-base-nocode","mpnet","base",0.999,30,3,0.718,0.345,0.466,0.304,450
"10_9","mpnet-base-nocode","mpnet","base",0.999,30,4,0.725,0.419,0.531,0.362,542
"8_9","mpnet-base-nocode","mpnet","base",0.95,3,1,0.615,0.801,0.696,0.533,431
"8_9","mpnet-base-nocode","mpnet","base",0.95,3,2,0.688,0.725,0.706,0.545,349
"8_9","mpnet-base-nocode","mpnet","base",0.95,3,3,0.771,0.701,0.734,0.58,301
"8_9","mpnet-base-nocode","mpnet","base",0.95,3,4,0.614,0.807,0.697,0.535,435
"8_9","mpnet-base-nocode","mpnet","base",0.95,5,1,0.613,0.801,0.695,0.532,432
"8_9","mpnet-base-nocode","mpnet","base",0.95,5,2,0.683,0.728,0.705,0.544,353
"8_9","mpnet-base-nocode","mpnet","base",0.95,5,3,0.765,0.716,0.74,0.587,310
"8_9","mpnet-base-nocode","mpnet","base",0.95,5,4,0.609,0.81,0.695,0.533,440
"8_9","mpnet-base-nocode","mpnet","base",0.95,10,1,0.609,0.801,0.692,0.529,435
"8_9","mpnet-base-nocode","mpnet","base",0.95,10,2,0.681,0.728,0.704,0.543,354
"8_9","mpnet-base-nocode","mpnet","base",0.95,10,3,0.751,0.728,0.739,0.586,321
"8_9","mpnet-base-nocode","mpnet","base",0.95,10,4,0.604,0.81,0.692,0.529,444
"8_9","mpnet-base-nocode","mpnet","base",0.95,15,1,0.608,0.801,0.691,0.528,436
"8_9","mpnet-base-nocode","mpnet","base",0.95,15,2,0.68,0.731,0.705,0.544,356
"8_9","mpnet-base-nocode","mpnet","base",0.95,15,3,0.741,0.734,0.737,0.584,328
"8_9","mpnet-base-nocode","mpnet","base",0.95,15,4,0.602,0.813,0.692,0.528,447
"8_9","mpnet-base-nocode","mpnet","base",0.95,20,1,0.608,0.801,0.691,0.528,436
"8_9","mpnet-base-nocode","mpnet","base",0.95,20,2,0.678,0.731,0.704,0.543,357
"8_9","mpnet-base-nocode","mpnet","base",0.95,20,3,0.735,0.737,0.736,0.582,332
"8_9","mpnet-base-nocode","mpnet","base",0.95,20,4,0.6,0.813,0.69,0.527,448
"8_9","mpnet-base-nocode","mpnet","base",0.95,25,1,0.608,0.801,0.691,0.528,436
"8_9","mpnet-base-nocode","mpnet","base",0.95,25,2,0.678,0.731,0.704,0.543,357
"8_9","mpnet-base-nocode","mpnet","base",0.95,25,3,0.728,0.737,0.732,0.578,335
"8_9","mpnet-base-nocode","mpnet","base",0.95,25,4,0.6,0.813,0.69,0.527,448
"8_9","mpnet-base-nocode","mpnet","base",0.95,30,1,0.608,0.801,0.691,0.528,436
"8_9","mpnet-base-nocode","mpnet","base",0.95,30,2,0.678,0.731,0.704,0.543,357
"8_9","mpnet-base-nocode","mpnet","base",0.95,30,3,0.724,0.737,0.73,0.575,337
"8_9","mpnet-base-nocode","mpnet","base",0.95,30,4,0.6,0.813,0.69,0.527,448
"8_9","mpnet-base-nocode","mpnet","base",0.99,3,1,0.622,0.801,0.7,0.539,426
"8_9","mpnet-base-nocode","mpnet","base",0.99,3,2,0.694,0.692,0.693,0.53,330
"8_9","mpnet-base-nocode","mpnet","base",0.99,3,3,0.777,0.695,0.734,0.579,296
"8_9","mpnet-base-nocode","mpnet","base",0.99,3,4,0.622,0.801,0.7,0.539,426
"8_9","mpnet-base-nocode","mpnet","base",0.99,5,1,0.621,0.801,0.7,0.538,427
"8_9","mpnet-base-nocode","mpnet","base",0.99,5,2,0.692,0.692,0.692,0.529,331
"8_9","mpnet-base-nocode","mpnet","base",0.99,5,3,0.775,0.707,0.739,0.586,302
"8_9","mpnet-base-nocode","mpnet","base",0.99,5,4,0.619,0.801,0.698,0.536,428
"8_9","mpnet-base-nocode","mpnet","base",0.99,10,1,0.616,0.801,0.696,0.534,430
"8_9","mpnet-base-nocode","mpnet","base",0.99,10,2,0.692,0.692,0.692,0.529,331
"8_9","mpnet-base-nocode","mpnet","base",0.99,10,3,0.763,0.719,0.74,0.588,312
"8_9","mpnet-base-nocode","mpnet","base",0.99,10,4,0.615,0.801,0.696,0.533,431
"8_9","mpnet-base-nocode","mpnet","base",0.99,15,1,0.615,0.801,0.696,0.533,431
"8_9","mpnet-base-nocode","mpnet","base",0.99,15,2,0.693,0.695,0.694,0.531,332
"8_9","mpnet-base-nocode","mpnet","base",0.99,15,3,0.755,0.725,0.74,0.587,318
"8_9","mpnet-base-nocode","mpnet","base",0.99,15,4,0.614,0.804,0.696,0.534,433
"8_9","mpnet-base-nocode","mpnet","base",0.99,20,1,0.615,0.801,0.696,0.533,431
"8_9","mpnet-base-nocode","mpnet","base",0.99,20,2,0.693,0.695,0.694,0.531,332
"8_9","mpnet-base-nocode","mpnet","base",0.99,20,3,0.751,0.728,0.739,0.586,321
"8_9","mpnet-base-nocode","mpnet","base",0.99,20,4,0.614,0.804,0.696,0.534,433
"8_9","mpnet-base-nocode","mpnet","base",0.99,25,1,0.615,0.801,0.696,0.533,431
"8_9","mpnet-base-nocode","mpnet","base",0.99,25,2,0.693,0.695,0.694,0.531,332
"8_9","mpnet-base-nocode","mpnet","base",0.99,25,3,0.744,0.728,0.736,0.582,324
"8_9","mpnet-base-nocode","mpnet","base",0.99,25,4,0.614,0.804,0.696,0.534,433
"8_9","mpnet-base-nocode","mpnet","base",0.99,30,1,0.615,0.801,0.696,0.533,431
