"track","model","family","stripping","similarity_threshold","top_n","flag_combination","precision","recall","f1","accuracy","n_auto_mappings"
"10_9","ClinicalBERT-base","ClinicalBERT","base",0.99,25,4,0.556,0.351,0.43,0.274,608
"10_9","ClinicalBERT-base","ClinicalBERT","base",0.99,30,1,0.565,0.332,0.418,0.264,565
"10_9","ClinicalBERT-base","ClinicalBERT","base",0.99,30,2,0.531,0.202,0.293,0.171,364
"10_9","ClinicalBERT-base","ClinicalBERT","base",0.99,30,3,0.639,0.308,0.416,0.263,463
"10_9","ClinicalBERT-base","ClinicalBERT","base",0.99,30,4,0.547,0.353,0.429,0.273,621
"10_9","ClinicalBERT-base","ClinicalBERT","base",0.995,3,1,0.586,0.309,0.405,0.254,505
"10_9","ClinicalBERT-base","ClinicalBERT","base",0.995,3,2,0.588,0.161,0.253,0.145,261
"10_9","ClinicalBERT-base","ClinicalBERT","base",0.995,3,3,0.69,0.24,0.356,0.217,334
"10_9","ClinicalBERT-base","ClinicalBERT","base",0.995,3,4,0.589,0.314,0.41,0.257,510
"10_9","ClinicalBERT-base","ClinicalBERT","base",0.995,5,1,0.587,0.319,0.413,0.261,520
"10_9","ClinicalBERT-base","ClinicalBERT","base",0.995,5,2,0.589,0.162,0.254,0.146,262
"10_9","ClinicalBERT-base","ClinicalBERT","base",0.995,5,3,0.687,0.257,0.374,0.23,360
"10_9","ClinicalBERT-base","ClinicalBERT","base",0.995,5,4,0.591,0.324,0.419,0.265,526
"10_9","ClinicalBERT-base","ClinicalBERT","base",0.995,10,1,0.586,0.32,0.414,0.261,524
"10_9","ClinicalBERT-base","ClinicalBERT","base",0.995,10,2,0.586,0.164,0.256,0.147,267
"10_9","ClinicalBERT-base","ClinicalBERT","base",0.995,10,3,0.685,0.276,0.393,0.245,388
"10_9","ClinicalBERT-base","ClinicalBERT","base",0.995,10,4,0.588,0.328,0.421,0.266,535
"10_9","ClinicalBERT-base","ClinicalBERT","base",0.995,15,1,0.587,0.321,0.415,0.262,525
"10_9","ClinicalBERT-base","ClinicalBERT","base",0.995,15,2,0.583,0.165,0.257,0.148,270
"10_9","ClinicalBERT-base","ClinicalBERT","base",0.995,15,3,0.683,0.285,0.402,0.252,401
"10_9","ClinicalBERT-base","ClinicalBERT","base",0.995,15,4,0.587,0.33,0.422,0.268,539
"10_9","ClinicalBERT-base","ClinicalBERT","base",0.995,20,1,0.588,0.324,0.418,0.264,529
"10_9","ClinicalBERT-base","ClinicalBERT","base",0.995,20,2,0.576,0.165,0.257,0.147,273
"10_9","ClinicalBERT-base","ClinicalBERT","base",0.995,20,3,0.682,0.292,0.409,0.257,412
"10_9","ClinicalBERT-base","ClinicalBERT","base",0.995,20,4,0.585,0.333,0.424,0.269,546
"10_9","ClinicalBERT-base","ClinicalBERT","base",0.995,25,1,0.589,0.326,0.42,0.265,530
"10_9","ClinicalBERT-base","ClinicalBERT","base",0.995,25,2,0.576,0.166,0.258,0.148,275
"10_9","ClinicalBERT-base","ClinicalBERT","base",0.995,25,3,0.679,0.296,0.412,0.259,418
"10_9","ClinicalBERT-base","ClinicalBERT","base",0.995,25,4,0.586,0.335,0.426,0.271,549
"10_9","ClinicalBERT-base","ClinicalBERT","base",0.995,30,1,0.59,0.327,0.421,0.266,531
"10_9","ClinicalBERT-base","ClinicalBERT","base",0.995,30,2,0.568,0.169,0.26,0.149,282
"10_9","ClinicalBERT-base","ClinicalBERT","base",0.995,30,3,0.669,0.298,0.412,0.26,427
"10_9","ClinicalBERT-base","ClinicalBERT","base",0.995,30,4,0.582,0.337,0.427,0.271,556
"10_9","ClinicalBERT-base","ClinicalBERT","base",0.999,3,1,0.589,0.299,0.397,0.247,485
"10_9","ClinicalBERT-base","ClinicalBERT","base",0.999,3,2,0.573,0.138,0.222,0.125,228
"10_9","ClinicalBERT-base","ClinicalBERT","base",0.999,3,3,0.686,0.236,0.351,0.213,329
"10_9","ClinicalBERT-base","ClinicalBERT","base",0.999,3,4,0.591,0.301,0.399,0.249,487
"10_9","ClinicalBERT-base","ClinicalBERT","base",0.999,5,1,0.592,0.309,0.406,0.255,501
"10_9","ClinicalBERT-base","ClinicalBERT","base",0.999,5,2,0.573,0.138,0.222,0.125,228
"10_9","ClinicalBERT-base","ClinicalBERT","base",0.999,5,3,0.683,0.251,0.367,0.225,352
"10_9","ClinicalBERT-base","ClinicalBERT","base",0.999,5,4,0.593,0.312,0.409,0.257,503
"10_9","ClinicalBERT-base","ClinicalBERT","base",0.999,10,1,0.59,0.311,0.407,0.255,505
"10_9","ClinicalBERT-base","ClinicalBERT","base",0.999,10,2,0.575,0.139,0.224,0.126,229
"10_9","ClinicalBERT-base","ClinicalBERT","base",0.999,10,3,0.685,0.267,0.384,0.238,374
"10_9","ClinicalBERT-base","ClinicalBERT","base",0.999,10,4,0.593,0.314,0.411,0.258,508
"10_9","ClinicalBERT-base","ClinicalBERT","base",0.999,15,1,0.591,0.312,0.408,0.256,506
"10_9","ClinicalBERT-base","ClinicalBERT","base",0.999,15,2,0.575,0.139,0.224,0.126,229
"10_9","ClinicalBERT-base","ClinicalBERT","base",0.999,15,3,0.685,0.274,0.391,0.244,384
"10_9","ClinicalBERT-base","ClinicalBERT","base",0.999,15,4,0.594,0.315,0.412,0.259,509
"10_9","ClinicalBERT-base","ClinicalBERT","base",0.999,20,1,0.592,0.315,0.411,0.259,510
"10_9","ClinicalBERT-base","ClinicalBERT","base",0.999,20,2,0.573,0.139,0.224,0.126,230
"10_9","ClinicalBERT-base","ClinicalBERT","base",0.999,20,3,0.688,0.282,0.4,0.25,393
"10_9","ClinicalBERT-base","ClinicalBERT","base",0.999,20,4,0.594,0.318,0.414,0.261,514
"10_9","ClinicalBERT-base","ClinicalBERT","base",0.999,25,1,0.593,0.316,0.412,0.26,511
"10_9","ClinicalBERT-base","ClinicalBERT","base",0.999,25,2,0.573,0.139,0.224,0.126,230
"10_9","ClinicalBERT-base","ClinicalBERT","base",0.999,25,3,0.687,0.284,0.402,0.251,396
"10_9","ClinicalBERT-base","ClinicalBERT","base",0.999,25,4,0.594,0.319,0.415,0.262,515
"10_9","ClinicalBERT-base","ClinicalBERT","base",0.999,30,1,0.594,0.317,0.413,0.261,512
"10_9","ClinicalBERT-base","ClinicalBERT","base",0.999,30,2,0.575,0.14,0.225,0.127,231
"10_9","ClinicalBERT-base","ClinicalBERT","base",0.999,30,3,0.685,0.286,0.404,0.253,400
"10_9","ClinicalBERT-base","ClinicalBERT","base",0.999,30,4,0.596,0.321,0.417,0.264,517
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.95,3,1,0.591,0.764,0.666,0.5,480
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.95,3,2,0.541,0.731,0.622,0.451,499
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.95,3,3,0.635,0.698,0.665,0.498,364
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.95,3,4,0.521,0.792,0.629,0.458,555
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.95,5,1,0.59,0.764,0.666,0.499,481
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.95,5,2,0.494,0.74,0.592,0.421,548
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.95,5,3,0.564,0.719,0.632,0.462,422
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.95,5,4,0.479,0.801,0.599,0.428,605
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.95,10,1,0.586,0.764,0.663,0.496,484
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.95,10,2,0.435,0.746,0.55,0.379,620
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.95,10,3,0.483,0.737,0.584,0.412,505
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.95,10,4,0.427,0.807,0.558,0.388,677
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.95,15,1,0.584,0.764,0.662,0.495,485
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.95,15,2,0.4,0.746,0.521,0.352,670
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.95,15,3,0.439,0.74,0.551,0.38,558
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.95,15,4,0.396,0.807,0.531,0.361,727
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.95,20,1,0.584,0.764,0.662,0.495,485
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.95,20,2,0.375,0.746,0.499,0.333,710
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.95,20,3,0.407,0.743,0.526,0.357,604
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.95,20,4,0.373,0.807,0.51,0.343,767
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.95,25,1,0.584,0.764,0.662,0.495,485
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.95,25,2,0.353,0.746,0.479,0.315,752
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.95,25,3,0.38,0.743,0.503,0.336,648
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.95,25,4,0.353,0.807,0.491,0.325,809
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.95,30,1,0.584,0.764,0.662,0.495,485
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.95,30,2,0.342,0.749,0.47,0.307,778
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.95,30,3,0.366,0.746,0.491,0.325,675
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.95,30,4,0.342,0.81,0.481,0.317,835
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.99,3,1,0.629,0.758,0.688,0.524,440
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.99,3,2,0.667,0.598,0.631,0.46,338
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.99,3,3,0.747,0.677,0.71,0.55,300
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.99,3,4,0.618,0.767,0.684,0.52,452
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.99,5,1,0.627,0.758,0.686,0.523,441
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.99,5,2,0.659,0.601,0.629,0.459,343
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.99,5,3,0.732,0.692,0.711,0.552,313
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.99,5,4,0.612,0.77,0.682,0.517,458
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.99,10,1,0.623,0.758,0.684,0.52,444
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.99,10,2,0.646,0.601,0.623,0.452,349
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.99,10,3,0.704,0.704,0.704,0.543,331
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.99,10,4,0.6,0.77,0.674,0.509,466
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.99,15,1,0.621,0.758,0.683,0.519,445
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.99,15,2,0.644,0.601,0.622,0.451,350
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.99,15,3,0.696,0.707,0.701,0.54,336
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.99,15,4,0.597,0.77,0.673,0.507,468
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.99,20,1,0.621,0.758,0.683,0.519,445
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.99,20,2,0.642,0.601,0.621,0.45,351
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.99,20,3,0.687,0.71,0.698,0.537,342
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.99,20,4,0.596,0.77,0.672,0.506,469
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.99,25,1,0.621,0.758,0.683,0.519,445
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.99,25,2,0.636,0.601,0.618,0.447,354
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.99,25,3,0.679,0.71,0.694,0.532,346
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.99,25,4,0.592,0.77,0.669,0.503,472
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.99,30,1,0.621,0.758,0.683,0.519,445
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.99,30,2,0.629,0.604,0.616,0.445,359
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.99,30,3,0.67,0.713,0.691,0.528,352
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.99,30,4,0.587,0.773,0.667,0.501,477
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.995,3,1,0.635,0.752,0.689,0.525,428
"8_9","ClinicalBERT-base","ClinicalBERT","base",0.995,3,2,0.68,0.559,0.614,0.443,308
