"CCS_ID","description","n_codes","model","n_codes_evaluated","n_manual_pairs","TP","FP","FN","precision","recall","f1","accuracy"
73,"other and illdefined heart disease",1,"mpnet-base",1,7,1,1,6,0.5,0.143,0.222,0.125
74,"acute cerebrovascular disease",6,"ClinicalBERT-base",6,11,6,6,5,0.5,0.545,0.522,0.353
74,"acute cerebrovascular disease",6,"ClinicalBERT-base-nocode",6,11,5,4,6,0.556,0.455,0.5,0.333
74,"acute cerebrovascular disease",6,"ClinicalBERT-original",6,11,5,6,6,0.455,0.455,0.455,0.294
74,"acute cerebrovascular disease",6,"ClinicalBERT-stopwords",6,11,7,5,4,0.583,0.636,0.609,0.438
74,"acute cerebrovascular disease",6,"ClinicalBERT-stopwords-nocode",6,11,6,3,5,0.667,0.545,0.6,0.429
74,"acute cerebrovascular disease",6,"SapBERT-base",6,11,5,3,6,0.625,0.455,0.526,0.357
74,"acute cerebrovascular disease",6,"mpnet-base",6,11,6,4,5,0.6,0.545,0.571,0.4
75,"transient cerebral ischemia",1,"ClinicalBERT-base",1,1,0,3,1,0,0,0,0
75,"transient cerebral ischemia",1,"ClinicalBERT-base-nocode",1,1,0,1,1,0,0,0,0
75,"transient cerebral ischemia",1,"ClinicalBERT-original",1,1,0,2,1,0,0,0,0
75,"transient cerebral ischemia",1,"ClinicalBERT-stopwords",1,1,0,3,1,0,0,0,0
75,"transient cerebral ischemia",1,"ClinicalBERT-stopwords-nocode",1,1,0,1,1,0,0,0,0
75,"transient cerebral ischemia",1,"SapBERT-base",1,1,0,3,1,0,0,0,0
75,"transient cerebral ischemia",1,"mpnet-base",1,1,0,2,1,0,0,0,0
76,"other and illdefined cerebrovascular disease",2,"ClinicalBERT-base",2,5,2,3,3,0.4,0.4,0.4,0.25
76,"other and illdefined cerebrovascular disease",2,"ClinicalBERT-base-nocode",2,5,1,2,4,0.333,0.2,0.25,0.143
76,"other and illdefined cerebrovascular disease",2,"ClinicalBERT-original",2,5,2,3,3,0.4,0.4,0.4,0.25
76,"other and illdefined cerebrovascular disease",2,"ClinicalBERT-stopwords",2,5,2,2,3,0.5,0.4,0.444,0.286
76,"other and illdefined cerebrovascular disease",2,"ClinicalBERT-stopwords-nocode",2,5,0,3,5,0,0,0,0
76,"other and illdefined cerebrovascular disease",2,"SapBERT-base",2,5,2,2,3,0.5,0.4,0.444,0.286
76,"other and illdefined cerebrovascular disease",2,"mpnet-base",2,5,2,2,3,0.5,0.4,0.444,0.286
77,"other circulatory disease",8,"ClinicalBERT-base",8,13,7,4,6,0.636,0.538,0.583,0.412
77,"other circulatory disease",8,"ClinicalBERT-base-nocode",8,13,7,3,6,0.7,0.538,0.609,0.438
77,"other circulatory disease",8,"ClinicalBERT-original",8,13,7,4,6,0.636,0.538,0.583,0.412
77,"other circulatory disease",8,"ClinicalBERT-stopwords",8,13,7,6,6,0.538,0.538,0.538,0.368
77,"other circulatory disease",8,"ClinicalBERT-stopwords-nocode",8,13,7,3,6,0.7,0.538,0.609,0.438
77,"other circulatory disease",8,"SapBERT-base",8,13,7,3,6,0.7,0.538,0.609,0.438
77,"other circulatory disease",8,"mpnet-base",8,13,7,4,6,0.636,0.538,0.583,0.412
78,"aortic and peripheral arterial embolism or thrombosis",2,"ClinicalBERT-base",2,1,1,3,0,0.25,1,0.4,0.25
78,"aortic and peripheral arterial embolism or thrombosis",2,"ClinicalBERT-base-nocode",2,1,1,2,0,0.333,1,0.5,0.333
78,"aortic and peripheral arterial embolism or thrombosis",2,"ClinicalBERT-original",2,1,1,3,0,0.25,1,0.4,0.25
78,"aortic and peripheral arterial embolism or thrombosis",2,"ClinicalBERT-stopwords",2,1,1,3,0,0.25,1,0.4,0.25
78,"aortic and peripheral arterial embolism or thrombosis",2,"ClinicalBERT-stopwords-nocode",2,1,1,2,0,0.333,1,0.5,0.333
78,"aortic and peripheral arterial embolism or thrombosis",2,"SapBERT-base",2,1,1,2,0,0.333,1,0.5,0.333
78,"aortic and peripheral arterial embolism or thrombosis",2,"mpnet-base",2,1,1,3,0,0.25,1,0.4,0.25
79,"phlebitis thrombophlebitis and thromboembolism",1,"ClinicalBERT-base",1,1,1,2,0,0.333,1,0.5,0.333
79,"phlebitis thrombophlebitis and thromboembolism",1,"ClinicalBERT-base-nocode",1,1,1,1,0,0.5,1,0.667,0.5
79,"phlebitis thrombophlebitis and thromboembolism",1,"ClinicalBERT-original",1,1,1,2,0,0.333,1,0.5,0.333
79,"phlebitis thrombophlebitis and thromboembolism",1,"ClinicalBERT-stopwords",1,1,1,2,0,0.333,1,0.5,0.333
79,"phlebitis thrombophlebitis and thromboembolism",1,"ClinicalBERT-stopwords-nocode",1,1,1,1,0,0.5,1,0.667,0.5
79,"phlebitis thrombophlebitis and thromboembolism",1,"SapBERT-base",1,1,1,1,0,0.5,1,0.667,0.5
79,"phlebitis thrombophlebitis and thromboembolism",1,"mpnet-base",1,1,1,1,0,0.5,1,0.667,0.5
80,"other diseases of veins and lymphatics",3,"ClinicalBERT-base",3,8,4,1,4,0.8,0.5,0.615,0.444
80,"other diseases of veins and lymphatics",3,"ClinicalBERT-base-nocode",3,8,3,1,5,0.75,0.375,0.5,0.333
80,"other diseases of veins and lymphatics",3,"ClinicalBERT-original",3,8,4,1,4,0.8,0.5,0.615,0.444
80,"other diseases of veins and lymphatics",3,"ClinicalBERT-stopwords",3,8,4,1,4,0.8,0.5,0.615,0.444
80,"other diseases of veins and lymphatics",3,"ClinicalBERT-stopwords-nocode",3,8,3,1,5,0.75,0.375,0.5,0.333
80,"other diseases of veins and lymphatics",3,"SapBERT-base",3,8,4,1,4,0.8,0.5,0.615,0.444
80,"other diseases of veins and lymphatics",3,"mpnet-base",3,8,4,1,4,0.8,0.5,0.615,0.444
81,"other upper respiratory disease",4,"ClinicalBERT-base",4,7,3,3,4,0.5,0.429,0.462,0.3
81,"other upper respiratory disease",4,"ClinicalBERT-base-nocode",4,7,3,4,4,0.429,0.429,0.429,0.273
81,"other upper respiratory disease",4,"ClinicalBERT-original",4,7,2,3,5,0.4,0.286,0.333,0.2
81,"other upper respiratory disease",4,"ClinicalBERT-stopwords",4,7,3,5,4,0.375,0.429,0.4,0.25
81,"other upper respiratory disease",4,"ClinicalBERT-stopwords-nocode",4,7,5,3,2,0.625,0.714,0.667,0.5
81,"other upper respiratory disease",4,"SapBERT-base",4,7,4,5,3,0.444,0.571,0.5,0.333
81,"other upper respiratory disease",4,"mpnet-base",4,7,4,5,3,0.444,0.571,0.5,0.333
82,"other upper respiratory infections",1,"ClinicalBERT-base",1,1,1,0,0,1,1,1,1
82,"other upper respiratory infections",1,"ClinicalBERT-base-nocode",1,1,1,0,0,1,1,1,1
82,"other upper respiratory infections",1,"ClinicalBERT-original",1,1,1,0,0,1,1,1,1
82,"other upper respiratory infections",1,"ClinicalBERT-stopwords",1,1,1,0,0,1,1,1,1
82,"other upper respiratory infections",1,"ClinicalBERT-stopwords-nocode",1,1,1,0,0,1,1,1,1
82,"other upper respiratory infections",1,"SapBERT-base",1,1,1,0,0,1,1,1,1
82,"other upper respiratory infections",1,"mpnet-base",1,1,1,0,0,1,1,1,1
83,"acute and chronic tonsillitis",1,"ClinicalBERT-base",1,1,1,0,0,1,1,1,1
83,"acute and chronic tonsillitis",1,"ClinicalBERT-base-nocode",1,1,1,0,0,1,1,1,1
83,"acute and chronic tonsillitis",1,"ClinicalBERT-original",1,1,1,0,0,1,1,1,1
83,"acute and chronic tonsillitis",1,"ClinicalBERT-stopwords",1,1,1,0,0,1,1,1,1
83,"acute and chronic tonsillitis",1,"ClinicalBERT-stopwords-nocode",1,1,1,0,0,1,1,1,1
83,"acute and chronic tonsillitis",1,"SapBERT-base",1,1,1,0,0,1,1,1,1
83,"acute and chronic tonsillitis",1,"mpnet-base",1,1,1,0,0,1,1,1,1
84,"chronic obstructive pulmonary disease copd",4,"ClinicalBERT-base",4,6,3,2,3,0.6,0.5,0.545,0.375
84,"chronic obstructive pulmonary disease copd",4,"ClinicalBERT-base-nocode",4,6,4,2,2,0.667,0.667,0.667,0.5
84,"chronic obstructive pulmonary disease copd",4,"ClinicalBERT-original",4,6,3,1,3,0.75,0.5,0.6,0.429
84,"chronic obstructive pulmonary disease copd",4,"ClinicalBERT-stopwords",4,6,3,2,3,0.6,0.5,0.545,0.375
84,"chronic obstructive pulmonary disease copd",4,"ClinicalBERT-stopwords-nocode",4,6,4,3,2,0.571,0.667,0.615,0.444
84,"chronic obstructive pulmonary disease copd",4,"SapBERT-base",4,6,5,1,1,0.833,0.833,0.833,0.714
84,"chronic obstructive pulmonary disease copd",4,"mpnet-base",4,6,4,3,2,0.571,0.667,0.615,0.444
85,"asthma",1,"ClinicalBERT-base",1,1,1,0,0,1,1,1,1
85,"asthma",1,"ClinicalBERT-base-nocode",1,1,1,0,0,1,1,1,1
85,"asthma",1,"ClinicalBERT-original",1,1,1,0,0,1,1,1,1
85,"asthma",1,"ClinicalBERT-stopwords",1,1,1,0,0,1,1,1,1
85,"asthma",1,"ClinicalBERT-stopwords-nocode",1,1,1,0,0,1,1,1,1
85,"asthma",1,"SapBERT-base",1,1,1,0,0,1,1,1,1
85,"asthma",1,"mpnet-base",1,1,1,0,0,1,1,1,1
86,"lung disease due to external agents",9,"ClinicalBERT-base",9,10,6,10,4,0.375,0.6,0.462,0.3
86,"lung disease due to external agents",9,"ClinicalBERT-base-nocode",9,10,7,7,3,0.5,0.7,0.583,0.412
86,"lung disease due to external agents",9,"ClinicalBERT-original",9,10,6,9,4,0.4,0.6,0.48,0.316
86,"lung disease due to external agents",9,"ClinicalBERT-stopwords",9,10,6,8,4,0.429,0.6,0.5,0.333
86,"lung disease due to external agents",9,"ClinicalBERT-stopwords-nocode",9,10,8,7,2,0.533,0.8,0.64,0.471
86,"lung disease due to external agents",9,"SapBERT-base",9,10,8,5,2,0.615,0.8,0.696,0.533
86,"lung disease due to external agents",9,"mpnet-base",9,10,8,4,2,0.667,0.8,0.727,0.571
87,"other lower respiratory disease",5,"ClinicalBERT-base",5,5,3,6,2,0.333,0.6,0.429,0.273
87,"other lower respiratory disease",5,"ClinicalBERT-base-nocode",5,5,2,3,3,0.4,0.4,0.4,0.25
87,"other lower respiratory disease",5,"ClinicalBERT-original",5,5,3,5,2,0.375,0.6,0.462,0.3
87,"other lower respiratory disease",5,"ClinicalBERT-stopwords",5,5,2,5,3,0.286,0.4,0.333,0.2
87,"other lower respiratory disease",5,"ClinicalBERT-stopwords-nocode",5,5,3,5,2,0.375,0.6,0.462,0.3
87,"other lower respiratory disease",5,"SapBERT-base",5,5,2,7,3,0.222,0.4,0.286,0.167
87,"other lower respiratory disease",5,"mpnet-base",5,5,2,7,3,0.222,0.4,0.286,0.167
88,"respiratory failure pulmonary collapse",1,"ClinicalBERT-base",1,7,1,0,6,1,0.143,0.25,0.143
88,"respiratory failure pulmonary collapse",1,"ClinicalBERT-base-nocode",1,7,1,0,6,1,0.143,0.25,0.143
88,"respiratory failure pulmonary collapse",1,"ClinicalBERT-original",1,7,1,0,6,1,0.143,0.25,0.143
88,"respiratory failure pulmonary collapse",1,"ClinicalBERT-stopwords",1,7,1,1,6,0.5,0.143,0.222,0.125
88,"respiratory failure pulmonary collapse",1,"ClinicalBERT-stopwords-nocode",1,7,1,0,6,1,0.143,0.25,0.143
88,"respiratory failure pulmonary collapse",1,"SapBERT-base",1,7,2,0,5,1,0.286,0.444,0.286
88,"respiratory failure pulmonary collapse",1,"mpnet-base",1,7,1,2,6,0.333,0.143,0.2,0.111
89,"disorders of teeth and jaw",2,"ClinicalBERT-base",2,4,2,2,2,0.5,0.5,0.5,0.333
89,"disorders of teeth and jaw",2,"ClinicalBERT-base-nocode",2,4,2,2,2,0.5,0.5,0.5,0.333
89,"disorders of teeth and jaw",2,"ClinicalBERT-original",2,4,2,2,2,0.5,0.5,0.5,0.333
89,"disorders of teeth and jaw",2,"ClinicalBERT-stopwords",2,4,2,2,2,0.5,0.5,0.5,0.333
89,"disorders of teeth and jaw",2,"ClinicalBERT-stopwords-nocode",2,4,2,2,2,0.5,0.5,0.5,0.333
89,"disorders of teeth and jaw",2,"SapBERT-base",2,4,2,2,2,0.5,0.5,0.5,0.333
89,"disorders of teeth and jaw",2,"mpnet-base",2,4,2,2,2,0.5,0.5,0.5,0.333
90,"esophageal disorders",1,"ClinicalBERT-base",1,4,2,0,2,1,0.5,0.667,0.5
90,"esophageal disorders",1,"ClinicalBERT-base-nocode",1,4,1,1,3,0.5,0.25,0.333,0.2
90,"esophageal disorders",1,"ClinicalBERT-original",1,4,1,0,3,1,0.25,0.4,0.25
90,"esophageal disorders",1,"ClinicalBERT-stopwords",1,4,1,0,3,1,0.25,0.4,0.25
90,"esophageal disorders",1,"ClinicalBERT-stopwords-nocode",1,4,1,0,3,1,0.25,0.4,0.25
90,"esophageal disorders",1,"SapBERT-base",1,4,1,0,3,1,0.25,0.4,0.25
90,"esophageal disorders",1,"mpnet-base",1,4,2,0,2,1,0.5,0.667,0.5
91,"gasduo ulcer without hemorrhage",4,"ClinicalBERT-base",4,4,4,5,0,0.444,1,0.615,0.444
91,"gasduo ulcer without hemorrhage",4,"ClinicalBERT-base-nocode",4,4,4,2,0,0.667,1,0.8,0.667
91,"gasduo ulcer without hemorrhage",4,"ClinicalBERT-original",4,4,4,4,0,0.5,1,0.667,0.5
91,"gasduo ulcer without hemorrhage",4,"ClinicalBERT-stopwords",4,4,4,5,0,0.444,1,0.615,0.444
91,"gasduo ulcer without hemorrhage",4,"ClinicalBERT-stopwords-nocode",4,4,4,2,0,0.667,1,0.8,0.667
91,"gasduo ulcer without hemorrhage",4,"SapBERT-base",4,4,4,4,0,0.5,1,0.667,0.5
91,"gasduo ulcer without hemorrhage",4,"mpnet-base",4,4,4,3,0,0.571,1,0.727,0.571
92,"gastritis and duodenitis",1,"ClinicalBERT-base",1,1,1,1,0,0.5,1,0.667,0.5
92,"gastritis and duodenitis",1,"ClinicalBERT-base-nocode",1,1,1,0,0,1,1,1,1
92,"gastritis and duodenitis",1,"ClinicalBERT-original",1,1,1,1,0,0.5,1,0.667,0.5
92,"gastritis and duodenitis",1,"ClinicalBERT-stopwords",1,1,1,2,0,0.333,1,0.5,0.333
92,"gastritis and duodenitis",1,"ClinicalBERT-stopwords-nocode",1,1,1,0,0,1,1,1,1
92,"gastritis and duodenitis",1,"SapBERT-base",1,1,1,0,0,1,1,1,1
92,"gastritis and duodenitis",1,"mpnet-base",1,1,1,0,0,1,1,1,1
93,"other disorders of stomach and duodenum",1,"ClinicalBERT-base",1,1,1,1,0,0.5,1,0.667,0.5
93,"other disorders of stomach and duodenum",1,"ClinicalBERT-base-nocode",1,1,1,0,0,1,1,1,1
93,"other disorders of stomach and duodenum",1,"ClinicalBERT-original",1,1,1,1,0,0.5,1,0.667,0.5
93,"other disorders of stomach and duodenum",1,"ClinicalBERT-stopwords",1,1,1,0,0,1,1,1,1
93,"other disorders of stomach and duodenum",1,"ClinicalBERT-stopwords-nocode",1,1,1,0,0,1,1,1,1
93,"other disorders of stomach and duodenum",1,"SapBERT-base",1,1,1,0,0,1,1,1,1
93,"other disorders of stomach and duodenum",1,"mpnet-base",1,1,1,1,0,0.5,1,0.667,0.5
94,"regional enteritis and ulcerative colitis",2,"ClinicalBERT-base",2,2,2,2,0,0.5,1,0.667,0.5
94,"regional enteritis and ulcerative colitis",2,"ClinicalBERT-base-nocode",2,2,2,0,0,1,1,1,1
94,"regional enteritis and ulcerative colitis",2,"ClinicalBERT-original",2,2,2,1,0,0.667,1,0.8,0.667
94,"regional enteritis and ulcerative colitis",2,"ClinicalBERT-stopwords",2,2,2,1,0,0.667,1,0.8,0.667
94,"regional enteritis and ulcerative colitis",2,"ClinicalBERT-stopwords-nocode",2,2,2,1,0,0.667,1,0.8,0.667
94,"regional enteritis and ulcerative colitis",2,"SapBERT-base",2,2,2,0,0,1,1,1,1
94,"regional enteritis and ulcerative colitis",2,"mpnet-base",2,2,2,0,0,1,1,1,1
95,"noninfectious gastroenteritis",1,"ClinicalBERT-base",1,2,1,0,1,1,0.5,0.667,0.5
95,"noninfectious gastroenteritis",1,"ClinicalBERT-base-nocode",1,2,1,0,1,1,0.5,0.667,0.5
95,"noninfectious gastroenteritis",1,"ClinicalBERT-original",1,2,1,0,1,1,0.5,0.667,0.5
95,"noninfectious gastroenteritis",1,"ClinicalBERT-stopwords",1,2,1,0,1,1,0.5,0.667,0.5
95,"noninfectious gastroenteritis",1,"ClinicalBERT-stopwords-nocode",1,2,1,0,1,1,0.5,0.667,0.5
95,"noninfectious gastroenteritis",1,"SapBERT-base",1,2,1,0,1,1,0.5,0.667,0.5
95,"noninfectious gastroenteritis",1,"mpnet-base",1,2,1,0,1,1,0.5,0.667,0.5
96,"diverticulosis and diverticulitis",1,"ClinicalBERT-base",1,1,1,0,0,1,1,1,1
96,"diverticulosis and diverticulitis",1,"ClinicalBERT-base-nocode",1,1,1,0,0,1,1,1,1
96,"diverticulosis and diverticulitis",1,"ClinicalBERT-original",1,1,1,0,0,1,1,1,1
96,"diverticulosis and diverticulitis",1,"ClinicalBERT-stopwords",1,1,1,0,0,1,1,1,1
96,"diverticulosis and diverticulitis",1,"ClinicalBERT-stopwords-nocode",1,1,1,0,0,1,1,1,1
96,"diverticulosis and diverticulitis",1,"SapBERT-base",1,1,1,0,0,1,1,1,1
96,"diverticulosis and diverticulitis",1,"mpnet-base",1,1,1,0,0,1,1,1,1
97,"other gastrointestinal disorders",2,"ClinicalBERT-base",2,6,3,0,3,1,0.5,0.667,0.5
97,"other gastrointestinal disorders",2,"ClinicalBERT-base-nocode",2,6,2,0,4,1,0.333,0.5,0.333
97,"other gastrointestinal disorders",2,"ClinicalBERT-original",2,6,2,0,4,1,0.333,0.5,0.333
97,"other gastrointestinal disorders",2,"ClinicalBERT-stopwords",2,6,2,2,4,0.5,0.333,0.4,0.25
97,"other gastrointestinal disorders",2,"ClinicalBERT-stopwords-nocode",2,6,2,0,4,1,0.333,0.5,0.333
97,"other gastrointestinal disorders",2,"SapBERT-base",2,6,2,0,4,1,0.333,0.5,0.333
97,"other gastrointestinal disorders",2,"mpnet-base",2,6,3,0,3,1,0.5,0.667,0.5
98,"hepatitis and other liver diseases",3,"ClinicalBERT-base",3,13,3,1,10,0.75,0.231,0.353,0.214
98,"hepatitis and other liver diseases",3,"ClinicalBERT-base-nocode",3,13,3,3,10,0.5,0.231,0.316,0.188
98,"hepatitis and other liver diseases",3,"ClinicalBERT-original",3,13,3,1,10,0.75,0.231,0.353,0.214
98,"hepatitis and other liver diseases",3,"ClinicalBERT-stopwords",3,13,3,1,10,0.75,0.231,0.353,0.214
98,"hepatitis and other liver diseases",3,"ClinicalBERT-stopwords-nocode",3,13,6,1,7,0.857,0.462,0.6,0.429
98,"hepatitis and other liver diseases",3,"SapBERT-base",3,13,5,3,8,0.625,0.385,0.476,0.312
98,"hepatitis and other liver diseases",3,"mpnet-base",3,13,7,2,6,0.778,0.538,0.636,0.467
99,"biliary tract disease",2,"ClinicalBERT-base",2,5,2,2,3,0.5,0.4,0.444,0.286
99,"biliary tract disease",2,"ClinicalBERT-base-nocode",2,5,2,2,3,0.5,0.4,0.444,0.286
99,"biliary tract disease",2,"ClinicalBERT-original",2,5,2,2,3,0.5,0.4,0.444,0.286
99,"biliary tract disease",2,"ClinicalBERT-stopwords",2,5,1,3,4,0.25,0.2,0.222,0.125
99,"biliary tract disease",2,"ClinicalBERT-stopwords-nocode",2,5,2,2,3,0.5,0.4,0.444,0.286
99,"biliary tract disease",2,"SapBERT-base",2,5,2,2,3,0.5,0.4,0.444,0.286
99,"biliary tract disease",2,"mpnet-base",2,5,2,2,3,0.5,0.4,0.444,0.286
100,"pancreatic disorders excluding diabetes",1,"ClinicalBERT-base",1,3,1,1,2,0.5,0.333,0.4,0.25
100,"pancreatic disorders excluding diabetes",1,"ClinicalBERT-base-nocode",1,3,1,1,2,0.5,0.333,0.4,0.25
100,"pancreatic disorders excluding diabetes",1,"ClinicalBERT-original",1,3,1,1,2,0.5,0.333,0.4,0.25
100,"pancreatic disorders excluding diabetes",1,"ClinicalBERT-stopwords",1,3,2,1,1,0.667,0.667,0.667,0.5
100,"pancreatic disorders excluding diabetes",1,"ClinicalBERT-stopwords-nocode",1,3,2,0,1,1,0.667,0.8,0.667
100,"pancreatic disorders excluding diabetes",1,"SapBERT-base",1,3,2,0,1,1,0.667,0.8,0.667
100,"pancreatic disorders excluding diabetes",1,"mpnet-base",1,3,2,0,1,1,0.667,0.8,0.667
101,"chronic kideny disease and related conditions",6,"ClinicalBERT-base",6,16,3,11,13,0.214,0.188,0.2,0.111
101,"chronic kideny disease and related conditions",6,"ClinicalBERT-base-nocode",6,16,4,8,12,0.333,0.25,0.286,0.167
101,"chronic kideny disease and related conditions",6,"ClinicalBERT-original",6,16,2,8,14,0.2,0.125,0.154,0.083
101,"chronic kideny disease and related conditions",6,"ClinicalBERT-stopwords",6,16,3,11,13,0.214,0.188,0.2,0.111
101,"chronic kideny disease and related conditions",6,"ClinicalBERT-stopwords-nocode",6,16,4,8,12,0.333,0.25,0.286,0.167
101,"chronic kideny disease and related conditions",6,"SapBERT-base",6,16,5,10,11,0.333,0.312,0.323,0.192
101,"chronic kideny disease and related conditions",6,"mpnet-base",6,16,6,7,10,0.462,0.375,0.414,0.261
102,"other diseases of kidney and ureters",1,"ClinicalBERT-base",1,1,1,1,0,0.5,1,0.667,0.5
102,"other diseases of kidney and ureters",1,"ClinicalBERT-base-nocode",1,1,1,1,0,0.5,1,0.667,0.5
102,"other diseases of kidney and ureters",1,"ClinicalBERT-original",1,1,1,1,0,0.5,1,0.667,0.5
102,"other diseases of kidney and ureters",1,"ClinicalBERT-stopwords",1,1,1,1,0,0.5,1,0.667,0.5
102,"other diseases of kidney and ureters",1,"ClinicalBERT-stopwords-nocode",1,1,1,1,0,0.5,1,0.667,0.5
102,"other diseases of kidney and ureters",1,"SapBERT-base",1,1,1,2,0,0.333,1,0.5,0.333
102,"other diseases of kidney and ureters",1,"mpnet-base",1,1,1,2,0,0.333,1,0.5,0.333
103,"urinary tract infections",2,"ClinicalBERT-base",2,9,2,1,7,0.667,0.222,0.333,0.2
103,"urinary tract infections",2,"ClinicalBERT-base-nocode",2,9,2,1,7,0.667,0.222,0.333,0.2
103,"urinary tract infections",2,"ClinicalBERT-original",2,9,2,1,7,0.667,0.222,0.333,0.2
103,"urinary tract infections",2,"ClinicalBERT-stopwords",2,9,2,2,7,0.5,0.222,0.308,0.182
103,"urinary tract infections",2,"ClinicalBERT-stopwords-nocode",2,9,2,1,7,0.667,0.222,0.333,0.2
103,"urinary tract infections",2,"SapBERT-base",2,9,2,2,7,0.5,0.222,0.308,0.182
103,"urinary tract infections",2,"mpnet-base",2,9,2,2,7,0.5,0.222,0.308,0.182
104,"other diseases of bladder and urethra",2,"ClinicalBERT-base",2,10,2,0,8,1,0.2,0.333,0.2
104,"other diseases of bladder and urethra",2,"ClinicalBERT-base-nocode",2,10,2,0,8,1,0.2,0.333,0.2
104,"other diseases of bladder and urethra",2,"ClinicalBERT-original",2,10,2,0,8,1,0.2,0.333,0.2
104,"other diseases of bladder and urethra",2,"ClinicalBERT-stopwords",2,10,2,0,8,1,0.2,0.333,0.2
104,"other diseases of bladder and urethra",2,"ClinicalBERT-stopwords-nocode",2,10,2,1,8,0.667,0.2,0.308,0.182
104,"other diseases of bladder and urethra",2,"SapBERT-base",2,10,3,1,7,0.75,0.3,0.429,0.273
104,"other diseases of bladder and urethra",2,"mpnet-base",2,10,4,0,6,1,0.4,0.571,0.4
105,"hyperplasia of prostate",1,"ClinicalBERT-base",1,1,1,0,0,1,1,1,1
105,"hyperplasia of prostate",1,"ClinicalBERT-base-nocode",1,1,1,0,0,1,1,1,1
105,"hyperplasia of prostate",1,"ClinicalBERT-original",1,1,1,0,0,1,1,1,1
105,"hyperplasia of prostate",1,"ClinicalBERT-stopwords",1,1,1,0,0,1,1,1,1
105,"hyperplasia of prostate",1,"ClinicalBERT-stopwords-nocode",1,1,1,0,0,1,1,1,1
105,"hyperplasia of prostate",1,"SapBERT-base",1,1,1,0,0,1,1,1,1
105,"hyperplasia of prostate",1,"mpnet-base",1,1,1,0,0,1,1,1,1
106,"other male genital disorders",2,"ClinicalBERT-base",2,3,2,2,1,0.5,0.667,0.571,0.4
106,"other male genital disorders",2,"ClinicalBERT-base-nocode",2,3,2,0,1,1,0.667,0.8,0.667
106,"other male genital disorders",2,"ClinicalBERT-original",2,3,2,2,1,0.5,0.667,0.571,0.4
106,"other male genital disorders",2,"ClinicalBERT-stopwords",2,3,2,0,1,1,0.667,0.8,0.667
106,"other male genital disorders",2,"ClinicalBERT-stopwords-nocode",2,3,2,0,1,1,0.667,0.8,0.667
106,"other male genital disorders",2,"SapBERT-base",2,3,2,0,1,1,0.667,0.8,0.667
106,"other male genital disorders",2,"mpnet-base",2,3,2,0,1,1,0.667,0.8,0.667
107,"nonmalignant breast conditions",1,"ClinicalBERT-base",1,1,1,2,0,0.333,1,0.5,0.333
107,"nonmalignant breast conditions",1,"ClinicalBERT-base-nocode",1,1,1,1,0,0.5,1,0.667,0.5
107,"nonmalignant breast conditions",1,"ClinicalBERT-original",1,1,1,1,0,0.5,1,0.667,0.5
107,"nonmalignant breast conditions",1,"ClinicalBERT-stopwords",1,1,1,2,0,0.333,1,0.5,0.333
107,"nonmalignant breast conditions",1,"ClinicalBERT-stopwords-nocode",1,1,1,1,0,0.5,1,0.667,0.5
107,"nonmalignant breast conditions",1,"SapBERT-base",1,1,1,1,0,0.5,1,0.667,0.5
107,"nonmalignant breast conditions",1,"mpnet-base",1,1,1,1,0,0.5,1,0.667,0.5
108,"other female genital disorders",7,"ClinicalBERT-base",7,14,6,6,8,0.5,0.429,0.462,0.3
108,"other female genital disorders",7,"ClinicalBERT-base-nocode",7,14,6,4,8,0.6,0.429,0.5,0.333
108,"other female genital disorders",7,"ClinicalBERT-original",7,14,6,7,8,0.462,0.429,0.444,0.286
108,"other female genital disorders",7,"ClinicalBERT-stopwords",7,14,6,5,8,0.545,0.429,0.48,0.316
108,"other female genital disorders",7,"ClinicalBERT-stopwords-nocode",7,14,6,5,8,0.545,0.429,0.48,0.316
108,"other female genital disorders",7,"SapBERT-base",7,14,7,3,7,0.7,0.5,0.583,0.412
108,"other female genital disorders",7,"mpnet-base",7,14,7,5,7,0.583,0.5,0.538,0.368
109,"menstrual disorders",1,"ClinicalBERT-base",1,4,1,1,3,0.5,0.25,0.333,0.2
109,"menstrual disorders",1,"ClinicalBERT-base-nocode",1,4,1,2,3,0.333,0.25,0.286,0.167
109,"menstrual disorders",1,"ClinicalBERT-original",1,4,1,1,3,0.5,0.25,0.333,0.2
109,"menstrual disorders",1,"ClinicalBERT-stopwords",1,4,1,2,3,0.333,0.25,0.286,0.167
109,"menstrual disorders",1,"ClinicalBERT-stopwords-nocode",1,4,1,1,3,0.5,0.25,0.333,0.2
109,"menstrual disorders",1,"SapBERT-base",1,4,2,0,2,1,0.5,0.667,0.5
109,"menstrual disorders",1,"mpnet-base",1,4,2,0,2,1,0.5,0.667,0.5
110,"prolapse of female genital organs",1,"ClinicalBERT-base",1,2,1,0,1,1,0.5,0.667,0.5
110,"prolapse of female genital organs",1,"ClinicalBERT-base-nocode",1,2,1,1,1,0.5,0.5,0.5,0.333
110,"prolapse of female genital organs",1,"ClinicalBERT-original",1,2,1,0,1,1,0.5,0.667,0.5
110,"prolapse of female genital organs",1,"ClinicalBERT-stopwords",1,2,1,0,1,1,0.5,0.667,0.5
110,"prolapse of female genital organs",1,"ClinicalBERT-stopwords-nocode",1,2,1,1,1,0.5,0.5,0.5,0.333
