"icd9","best_target","max_similarity","track","track_label"
"151","151",0.999999940395355,"8_9","ICD-9-CM to ICDA-8"
"152","152",1.00000047683716,"8_9","ICD-9-CM to ICDA-8"
"153","188",0.984131872653961,"8_9","ICD-9-CM to ICDA-8"
"154","154",0.984469056129456,"8_9","ICD-9-CM to ICDA-8"
"155","156",0.995170116424561,"8_9","ICD-9-CM to ICDA-8"
"156","156",0.997358798980713,"8_9","ICD-9-CM to ICDA-8"
"157","157",1,"8_9","ICD-9-CM to ICDA-8"
"158","158",0.989448547363281,"8_9","ICD-9-CM to ICDA-8"
"159","195",0.971443057060242,"8_9","ICD-9-CM to ICDA-8"
"160","160",0.995028555393219,"8_9","ICD-9-CM to ICDA-8"
"161","161",1.00000023841858,"8_9","ICD-9-CM to ICDA-8"
"162","162",0.999999761581421,"8_9","ICD-9-CM to ICDA-8"
"163","162",0.97740650177002,"8_9","ICD-9-CM to ICDA-8"
"164","142",0.984669029712677,"8_9","ICD-9-CM to ICDA-8"
"165","195",0.971437931060791,"8_9","ICD-9-CM to ICDA-8"
"170","158",0.980976462364197,"8_9","ICD-9-CM to ICDA-8"
"171","171",1,"8_9","ICD-9-CM to ICDA-8"
"172","172",0.999999940395355,"8_9","ICD-9-CM to ICDA-8"
"174","174",0.989571690559387,"8_9","ICD-9-CM to ICDA-8"
"175","174",0.984102725982666,"8_9","ICD-9-CM to ICDA-8"
"176","218",0.955245673656464,"8_9","ICD-9-CM to ICDA-8"
"179","149",0.98033618927002,"8_9","ICD-9-CM to ICDA-8"
"180","180",1,"8_9","ICD-9-CM to ICDA-8"
"181","151",0.978301346302032,"8_9","ICD-9-CM to ICDA-8"
"182","157",0.981665134429932,"8_9","ICD-9-CM to ICDA-8"
"183","180",0.982619404792786,"8_9","ICD-9-CM to ICDA-8"
"184","184",0.999999284744263,"8_9","ICD-9-CM to ICDA-8"
"185","185",0.999999761581421,"8_9","ICD-9-CM to ICDA-8"
"186","186",0.999999821186066,"8_9","ICD-9-CM to ICDA-8"
"187","187",0.989160716533661,"8_9","ICD-9-CM to ICDA-8"
"188","188",0.999999940395355,"8_9","ICD-9-CM to ICDA-8"
"189","189",0.99503880739212,"8_9","ICD-9-CM to ICDA-8"
"190","190",1.00000023841858,"8_9","ICD-9-CM to ICDA-8"
"191","191",0.999999701976776,"8_9","ICD-9-CM to ICDA-8"
"192","192",0.988135159015656,"8_9","ICD-9-CM to ICDA-8"
"193","193",0.999999523162842,"8_9","ICD-9-CM to ICDA-8"
"194","184",0.976092994213104,"8_9","ICD-9-CM to ICDA-8"
"195","195",0.991260826587677,"8_9","ICD-9-CM to ICDA-8"
"196","196",1,"8_9","ICD-9-CM to ICDA-8"
"197","197",0.99999988079071,"8_9","ICD-9-CM to ICDA-8"
"198","195",0.976198554039001,"8_9","ICD-9-CM to ICDA-8"
"199","199",1.00000011920929,"8_9","ICD-9-CM to ICDA-8"
"200","187",0.951778888702393,"8_9","ICD-9-CM to ICDA-8"
"201","201",0.99999988079071,"8_9","ICD-9-CM to ICDA-8"
"202","202",0.962468147277832,"8_9","ICD-9-CM to ICDA-8"
"203","200",0.944443106651306,"8_9","ICD-9-CM to ICDA-8"
"204","205",0.982697725296021,"8_9","ICD-9-CM to ICDA-8"
"205","205",0.99999988079071,"8_9","ICD-9-CM to ICDA-8"
"206","206",1,"8_9","ICD-9-CM to ICDA-8"
"207","099",0.951538383960724,"8_9","ICD-9-CM to ICDA-8"
"208","206",0.944183945655823,"8_9","ICD-9-CM to ICDA-8"
"209","621",0.935233414173126,"8_9","ICD-9-CM to ICDA-8"
"225","223",0.980991899967194,"8_9","ICD-9-CM to ICDA-8"
"230","189",0.96284681558609,"8_9","ICD-9-CM to ICDA-8"
"231","212",0.950681865215302,"8_9","ICD-9-CM to ICDA-8"
"233","184",0.961714863777161,"8_9","ICD-9-CM to ICDA-8"
"234","195",0.965905547142029,"8_9","ICD-9-CM to ICDA-8"
"237","238",0.983968257904053,"8_9","ICD-9-CM to ICDA-8"
"238","237",0.977392554283142,"8_9","ICD-9-CM to ICDA-8"
"239","239",0.957262992858887,"8_9","ICD-9-CM to ICDA-8"
"240","241",0.944318652153015,"8_9","ICD-9-CM to ICDA-8"
"241","241",1.00000035762787,"8_9","ICD-9-CM to ICDA-8"
"242","242",1.00000059604645,"8_9","ICD-9-CM to ICDA-8"
"243","090",0.972293615341187,"8_9","ICD-9-CM to ICDA-8"
"244","281",0.92991304397583,"8_9","ICD-9-CM to ICDA-8"
"245","245",1,"8_9","ICD-9-CM to ICDA-8"
"246","246",0.968339860439301,"8_9","ICD-9-CM to ICDA-8"
"249","250",0.963542938232422,"8_9","ICD-9-CM to ICDA-8"
"250","250",0.999999821186066,"8_9","ICD-9-CM to ICDA-8"
"251","251",0.938354313373566,"8_9","ICD-9-CM to ICDA-8"
"252","252",0.988050758838654,"8_9","ICD-9-CM to ICDA-8"
"253","236",0.910999178886414,"8_9","ICD-9-CM to ICDA-8"
"254","254",0.99999988079071,"8_9","ICD-9-CM to ICDA-8"
"255","253",0.967451155185699,"8_9","ICD-9-CM to ICDA-8"
"256","256",0.99999988079071,"8_9","ICD-9-CM to ICDA-8"
"257","257",0.999999940395355,"8_9","ICD-9-CM to ICDA-8"
"258","258",0.958253026008606,"8_9","ICD-9-CM to ICDA-8"
"259","117",0.927595019340515,"8_9","ICD-9-CM to ICDA-8"
"260","362",0.908693432807922,"8_9","ICD-9-CM to ICDA-8"
"261","268",0.909400105476379,"8_9","ICD-9-CM to ICDA-8"
"262","267",0.88527512550354,"8_9","ICD-9-CM to ICDA-8"
"263","267",0.954022526741028,"8_9","ICD-9-CM to ICDA-8"
"268","263",0.972010791301727,"8_9","ICD-9-CM to ICDA-8"
"270","520",0.907434225082397,"8_9","ICD-9-CM to ICDA-8"
"271","279",0.889932155609131,"8_9","ICD-9-CM to ICDA-8"
"272","272",0.950111448764801,"8_9","ICD-9-CM to ICDA-8"
"273","279",0.903968691825867,"8_9","ICD-9-CM to ICDA-8"
"274","274",1,"8_9","ICD-9-CM to ICDA-8"
"275","520",0.930873155593872,"8_9","ICD-9-CM to ICDA-8"
"277","279",0.962198972702026,"8_9","ICD-9-CM to ICDA-8"
"278","258",0.934124648571014,"8_9","ICD-9-CM to ICDA-8"
"279","279",0.933466672897339,"8_9","ICD-9-CM to ICDA-8"
"280","280",0.999999761581421,"8_9","ICD-9-CM to ICDA-8"
"282","282",1.00000011920929,"8_9","ICD-9-CM to ICDA-8"
"283","283",1.00000011920929,"8_9","ICD-9-CM to ICDA-8"
"284","283",0.962045192718506,"8_9","ICD-9-CM to ICDA-8"
"285","285",1.00000011920929,"8_9","ICD-9-CM to ICDA-8"
"286","286",1.00000011920929,"8_9","ICD-9-CM to ICDA-8"
"287","287",1.00000011920929,"8_9","ICD-9-CM to ICDA-8"
"288","448",0.864528596401215,"8_9","ICD-9-CM to ICDA-8"
"289","289",1.00000047683716,"8_9","ICD-9-CM to ICDA-8"
"290","295",0.95747447013855,"8_9","ICD-9-CM to ICDA-8"
"291","291",0.950764894485474,"8_9","ICD-9-CM to ICDA-8"
"292","582",0.947434544563293,"8_9","ICD-9-CM to ICDA-8"
"294","294",0.954782366752625,"8_9","ICD-9-CM to ICDA-8"
"295","295",0.960331082344055,"8_9","ICD-9-CM to ICDA-8"
"296","291",0.954163491725922,"8_9","ICD-9-CM to ICDA-8"
"297","293",0.941386461257935,"8_9","ICD-9-CM to ICDA-8"
"298","298",0.972586691379547,"8_9","ICD-9-CM to ICDA-8"
"299","523",0.955494165420532,"8_9","ICD-9-CM to ICDA-8"
"300","126",0.937872052192688,"8_9","ICD-9-CM to ICDA-8"
"301","301",0.999999761581421,"8_9","ICD-9-CM to ICDA-8"
"303","303",0.965497314929962,"8_9","ICD-9-CM to ICDA-8"
"304","304",0.999999940395355,"8_9","ICD-9-CM to ICDA-8"
"305","308",0.912902593612671,"8_9","ICD-9-CM to ICDA-8"
"306","066",0.921864748001099,"8_9","ICD-9-CM to ICDA-8"
"307","306",0.963846385478973,"8_9","ICD-9-CM to ICDA-8"
"308","307",0.917142510414124,"8_9","ICD-9-CM to ICDA-8"
"309","268",0.871468186378479,"8_9","ICD-9-CM to ICDA-8"
"310","290",0.925294399261475,"8_9","ICD-9-CM to ICDA-8"
"311","290",0.932003855705261,"8_9","ICD-9-CM to ICDA-8"
"312","306",0.89536315202713,"8_9","ICD-9-CM to ICDA-8"
"314","774",0.948261737823486,"8_9","ICD-9-CM to ICDA-8"
"315","066",0.883098185062408,"8_9","ICD-9-CM to ICDA-8"
"316","305",0.937754094600677,"8_9","ICD-9-CM to ICDA-8"
"317","379",0.933587908744812,"8_9","ICD-9-CM to ICDA-8"
"318","378",0.913373172283173,"8_9","ICD-9-CM to ICDA-8"
"319","486",0.901230573654175,"8_9","ICD-9-CM to ICDA-8"
"327","717",0.91652125120163,"8_9","ICD-9-CM to ICDA-8"
"330","095",0.92071795463562,"8_9","ICD-9-CM to ICDA-8"
"331","344",0.949138045310974,"8_9","ICD-9-CM to ICDA-8"
"332","403",0.962350010871887,"8_9","ICD-9-CM to ICDA-8"
"333","360",0.945328116416931,"8_9","ICD-9-CM to ICDA-8"
"334","348",0.967731356620789,"8_9","ICD-9-CM to ICDA-8"
"335","365",0.965267896652222,"8_9","ICD-9-CM to ICDA-8"
"336","349",0.991613507270813,"8_9","ICD-9-CM to ICDA-8"
"337","331",0.966467797756195,"8_9","ICD-9-CM to ICDA-8"
"338","490",0.907080829143524,"8_9","ICD-9-CM to ICDA-8"
"339","387",0.937855362892151,"8_9","ICD-9-CM to ICDA-8"
"340","340",1.00000011920929,"8_9","ICD-9-CM to ICDA-8"
"341","341",0.999999701976776,"8_9","ICD-9-CM to ICDA-8"
"342","844",0.928580582141876,"8_9","ICD-9-CM to ICDA-8"
"343","742",0.945981919765472,"8_9","ICD-9-CM to ICDA-8"
"344","542",0.931794762611389,"8_9","ICD-9-CM to ICDA-8"
"345","360",0.935349941253662,"8_9","ICD-9-CM to ICDA-8"
"346","346",1.00000011920929,"8_9","ICD-9-CM to ICDA-8"
"347","352",0.940922260284424,"8_9","ICD-9-CM to ICDA-8"
"348","347",0.962850987911224,"8_9","ICD-9-CM to ICDA-8"
"353","724",0.915304720401764,"8_9","ICD-9-CM to ICDA-8"
"354","354",0.955847442150116,"8_9","ICD-9-CM to ICDA-8"
"355","465",0.963151693344116,"8_9","ICD-9-CM to ICDA-8"
"356","354",0.95908534526825,"8_9","ICD-9-CM to ICDA-8"
"357","348",0.945697605609894,"8_9","ICD-9-CM to ICDA-8"
"358","523",0.95371425151825,"8_9","ICD-9-CM to ICDA-8"
"359","733",0.942283868789673,"8_9","ICD-9-CM to ICDA-8"
"360","605",0.894390821456909,"8_9","ICD-9-CM to ICDA-8"
"361","377",0.928136587142944,"8_9","ICD-9-CM to ICDA-8"
"362","378",0.948194742202759,"8_9","ICD-9-CM to ICDA-8"
"363","368",0.939459204673767,"8_9","ICD-9-CM to ICDA-8"
"364","448",0.934082984924316,"8_9","ICD-9-CM to ICDA-8"
"365","375",0.986580312252045,"8_9","ICD-9-CM to ICDA-8"
"366","374",0.986381649971008,"8_9","ICD-9-CM to ICDA-8"
"369","379",0.954410433769226,"8_9","ICD-9-CM to ICDA-8"
"370","363",0.972759425640106,"8_9","ICD-9-CM to ICDA-8"
"371","371",0.938219606876373,"8_9","ICD-9-CM to ICDA-8"
"372","521",0.903069734573364,"8_9","ICD-9-CM to ICDA-8"
"376","724",0.903428018093109,"8_9","ICD-9-CM to ICDA-8"
"377","377",0.938051998615265,"8_9","ICD-9-CM to ICDA-8"
"379","378",0.978431880474091,"8_9","ICD-9-CM to ICDA-8"
"380","605",0.921401083469391,"8_9","ICD-9-CM to ICDA-8"
"381","613",0.959950387477875,"8_9","ICD-9-CM to ICDA-8"
"382","612",0.938577830791473,"8_9","ICD-9-CM to ICDA-8"
"383","678",0.961651861667633,"8_9","ICD-9-CM to ICDA-8"
"384","384",0.927350878715515,"8_9","ICD-9-CM to ICDA-8"
"386","446",0.948326468467712,"8_9","ICD-9-CM to ICDA-8"
"389","389",0.958742916584015,"8_9","ICD-9-CM to ICDA-8"
"393","352",0.960272550582886,"8_9","ICD-9-CM to ICDA-8"
"394","394",0.999999821186066,"8_9","ICD-9-CM to ICDA-8"
"395","395",1.00000023841858,"8_9","ICD-9-CM to ICDA-8"
"396","396",1,"8_9","ICD-9-CM to ICDA-8"
"397","397",0.999999701976776,"8_9","ICD-9-CM to ICDA-8"
"398","428",0.960536241531372,"8_9","ICD-9-CM to ICDA-8"
"401","401",0.973357915878296,"8_9","ICD-9-CM to ICDA-8"
"402","402",1.00000023841858,"8_9","ICD-9-CM to ICDA-8"
"403","403",0.984874963760376,"8_9","ICD-9-CM to ICDA-8"
"404","404",0.992040038108826,"8_9","ICD-9-CM to ICDA-8"
"405","401",0.948640823364258,"8_9","ICD-9-CM to ICDA-8"
"410","410",0.999999701976776,"8_9","ICD-9-CM to ICDA-8"
"411","411",1.00000035762787,"8_9","ICD-9-CM to ICDA-8"
"412","412",0.940182745456696,"8_9","ICD-9-CM to ICDA-8"
"413","413",0.999999761581421,"8_9","ICD-9-CM to ICDA-8"
"414","411",0.96076375246048,"8_9","ICD-9-CM to ICDA-8"
"415","410",0.945162713527679,"8_9","ICD-9-CM to ICDA-8"
"416","426",0.972263216972351,"8_9","ICD-9-CM to ICDA-8"
"417","447",0.960297048091888,"8_9","ICD-9-CM to ICDA-8"
"423","393",0.928849935531616,"8_9","ICD-9-CM to ICDA-8"
"424","349",0.958120822906494,"8_9","ICD-9-CM to ICDA-8"
"425","425",1.00000023841858,"8_9","ICD-9-CM to ICDA-8"
"426","388",0.889033079147339,"8_9","ICD-9-CM to ICDA-8"
"427","427",0.939658939838409,"8_9","ICD-9-CM to ICDA-8"
"428","422",0.957811117172241,"8_9","ICD-9-CM to ICDA-8"
"429","438",0.906352698802948,"8_9","ICD-9-CM to ICDA-8"
"430","430",1.00000035762787,"8_9","ICD-9-CM to ICDA-8"
"431","431",0.979467332363129,"8_9","ICD-9-CM to ICDA-8"
"432","853",0.954850792884827,"8_9","ICD-9-CM to ICDA-8"
"433","432",0.982438564300537,"8_9","ICD-9-CM to ICDA-8"
"434","432",0.984735369682312,"8_9","ICD-9-CM to ICDA-8"
"435","435",0.999999940395355,"8_9","ICD-9-CM to ICDA-8"
"436","436",1.00000047683716,"8_9","ICD-9-CM to ICDA-8"
"437","438",0.995311915874481,"8_9","ICD-9-CM to ICDA-8"
"438","438",0.953877568244934,"8_9","ICD-9-CM to ICDA-8"
"440","440",0.977879881858826,"8_9","ICD-9-CM to ICDA-8"
"441","441",0.937248110771179,"8_9","ICD-9-CM to ICDA-8"
"442","442",0.999999701976776,"8_9","ICD-9-CM to ICDA-8"
"443","443",0.999999940395355,"8_9","ICD-9-CM to ICDA-8"
"444","444",0.99999988079071,"8_9","ICD-9-CM to ICDA-8"
"445","444",0.913776755332947,"8_9","ICD-9-CM to ICDA-8"
"446","446",0.999999821186066,"8_9","ICD-9-CM to ICDA-8"
"447","447",0.980908155441284,"8_9","ICD-9-CM to ICDA-8"
"448","448",0.976581752300262,"8_9","ICD-9-CM to ICDA-8"
"453","453",1.00000011920929,"8_9","ICD-9-CM to ICDA-8"
"456","456",1,"8_9","ICD-9-CM to ICDA-8"
"457","457",0.963718771934509,"8_9","ICD-9-CM to ICDA-8"
"459","458",0.973615765571594,"8_9","ICD-9-CM to ICDA-8"
"472","502",0.98306941986084,"8_9","ICD-9-CM to ICDA-8"
"473","503",0.984167158603668,"8_9","ICD-9-CM to ICDA-8"
"474","446",0.963029265403748,"8_9","ICD-9-CM to ICDA-8"
"476","464",0.967001616954803,"8_9","ICD-9-CM to ICDA-8"
"477","718",0.947342276573181,"8_9","ICD-9-CM to ICDA-8"
"478","508",0.985660672187805,"8_9","ICD-9-CM to ICDA-8"
"491","491",0.999999821186066,"8_9","ICD-9-CM to ICDA-8"
"492","492",1.00000035762787,"8_9","ICD-9-CM to ICDA-8"
"493","493",0.99999988079071,"8_9","ICD-9-CM to ICDA-8"
"494","518",0.992133855819702,"8_9","ICD-9-CM to ICDA-8"
"495","092",0.944386720657349,"8_9","ICD-9-CM to ICDA-8"
"496","584",0.93669992685318,"8_9","ICD-9-CM to ICDA-8"
"500","604",0.914652466773987,"8_9","ICD-9-CM to ICDA-8"
"501","133",0.965838730335236,"8_9","ICD-9-CM to ICDA-8"
"502","515",0.98879337310791,"8_9","ICD-9-CM to ICDA-8"
"503","515",0.966989994049072,"8_9","ICD-9-CM to ICDA-8"
"504","515",0.95085346698761,"8_9","ICD-9-CM to ICDA-8"
"505","485",0.949452340602875,"8_9","ICD-9-CM to ICDA-8"
"506","515",0.903706312179565,"8_9","ICD-9-CM to ICDA-8"
"508","515",0.93231326341629,"8_9","ICD-9-CM to ICDA-8"
"512","512",0.955629229545593,"8_9","ICD-9-CM to ICDA-8"
"514","514",1,"8_9","ICD-9-CM to ICDA-8"
"515","354",0.951891005039215,"8_9","ICD-9-CM to ICDA-8"
"516","517",0.961207330226898,"8_9","ICD-9-CM to ICDA-8"
"517","776",0.917161107063293,"8_9","ICD-9-CM to ICDA-8"
"518","573",0.973661243915558,"8_9","ICD-9-CM to ICDA-8"
"523","523",0.973387539386749,"8_9","ICD-9-CM to ICDA-8"
"525","525",1,"8_9","ICD-9-CM to ICDA-8"
"530","530",0.995155036449432,"8_9","ICD-9-CM to ICDA-8"
"531","534",0.968875288963318,"8_9","ICD-9-CM to ICDA-8"
"532","534",0.978644967079163,"8_9","ICD-9-CM to ICDA-8"
"533","533",0.999999463558197,"8_9","ICD-9-CM to ICDA-8"
"534","534",0.999999642372131,"8_9","ICD-9-CM to ICDA-8"
"535","535",1.00000023841858,"8_9","ICD-9-CM to ICDA-8"
"537","537",0.99999988079071,"8_9","ICD-9-CM to ICDA-8"
"555","422",0.949842214584351,"8_9","ICD-9-CM to ICDA-8"
"556","563",0.976951003074646,"8_9","ICD-9-CM to ICDA-8"
"557","424",0.944927155971527,"8_9","ICD-9-CM to ICDA-8"
"558","355",0.957150816917419,"8_9","ICD-9-CM to ICDA-8"
"562","562",0.99999988079071,"8_9","ICD-9-CM to ICDA-8"
"564","306",0.914352476596832,"8_9","ICD-9-CM to ICDA-8"
"571","563",0.968365609645844,"8_9","ICD-9-CM to ICDA-8"
"572","572",0.961102247238159,"8_9","ICD-9-CM to ICDA-8"
"573","573",1.00000023841858,"8_9","ICD-9-CM to ICDA-8"
"575","576",0.965501189231873,"8_9","ICD-9-CM to ICDA-8"
"576","508",0.956178188323975,"8_9","ICD-9-CM to ICDA-8"
"577","577",0.999999940395355,"8_9","ICD-9-CM to ICDA-8"
"579","462",0.943144857883453,"8_9","ICD-9-CM to ICDA-8"
"581","581",0.999999940395355,"8_9","ICD-9-CM to ICDA-8"
"582","582",0.986254453659058,"8_9","ICD-9-CM to ICDA-8"
"583","784",0.942343950271606,"8_9","ICD-9-CM to ICDA-8"
"585","582",0.973251581192017,"8_9","ICD-9-CM to ICDA-8"
"586","583",0.928842306137085,"8_9","ICD-9-CM to ICDA-8"
"587","584",0.950269341468811,"8_9","ICD-9-CM to ICDA-8"
"588","515",0.901196181774139,"8_9","ICD-9-CM to ICDA-8"
"590","590",1.00000023841858,"8_9","ICD-9-CM to ICDA-8"
"595","595",1.00000023841858,"8_9","ICD-9-CM to ICDA-8"
"596","596",0.98558896780014,"8_9","ICD-9-CM to ICDA-8"
"599","599",0.973401963710785,"8_9","ICD-9-CM to ICDA-8"
"600","600",1,"8_9","ICD-9-CM to ICDA-8"
"601","596",0.968842744827271,"8_9","ICD-9-CM to ICDA-8"
"607","771",0.943591952323914,"8_9","ICD-9-CM to ICDA-8"
"610","218",0.94087028503418,"8_9","ICD-9-CM to ICDA-8"
"614","612",0.937726557254791,"8_9","ICD-9-CM to ICDA-8"
"615","621",0.971451640129089,"8_9","ICD-9-CM to ICDA-8"
"617","582",0.95819103717804,"8_9","ICD-9-CM to ICDA-8"
"618","623",0.961877882480621,"8_9","ICD-9-CM to ICDA-8"
"619","939",0.943069219589233,"8_9","ICD-9-CM to ICDA-8"
"621","765",0.920929193496704,"8_9","ICD-9-CM to ICDA-8"
"625","781",0.892720401287079,"8_9","ICD-9-CM to ICDA-8"
"626","635",0.954634845256805,"8_9","ICD-9-CM to ICDA-8"
"627","627",0.963995158672333,"8_9","ICD-9-CM to ICDA-8"
"628","633",0.910142838954926,"8_9","ICD-9-CM to ICDA-8"
"629","629",0.981890261173248,"8_9","ICD-9-CM to ICDA-8"
"691","696",0.967304766178131,"8_9","ICD-9-CM to ICDA-8"
"694","702",0.952417373657227,"8_9","ICD-9-CM to ICDA-8"
"695","695",0.999999821186066,"8_9","ICD-9-CM to ICDA-8"
"696","696",0.999999523162842,"8_9","ICD-9-CM to ICDA-8"
"701","701",1.00000071525574,"8_9","ICD-9-CM to ICDA-8"
"705","705",0.99999988079071,"8_9","ICD-9-CM to ICDA-8"
"707","707",1.00000023841858,"8_9","ICD-9-CM to ICDA-8"
"710","734",0.980528652667999,"8_9","ICD-9-CM to ICDA-8"
"712","523",0.963891744613647,"8_9","ICD-9-CM to ICDA-8"
"713","775",0.934933006763458,"8_9","ICD-9-CM to ICDA-8"
"714","716",0.973340392112732,"8_9","ICD-9-CM to ICDA-8"
"715","721",0.964152693748474,"8_9","ICD-9-CM to ICDA-8"
"716","733",0.959837436676025,"8_9","ICD-9-CM to ICDA-8"
"717","724",0.968353748321533,"8_9","ICD-9-CM to ICDA-8"
"718","367",0.936498522758484,"8_9","ICD-9-CM to ICDA-8"
"719","727",0.949148535728455,"8_9","ICD-9-CM to ICDA-8"
"720","321",0.944538950920105,"8_9","ICD-9-CM to ICDA-8"
"721","721",0.967797338962555,"8_9","ICD-9-CM to ICDA-8"
"722","352",0.935629904270172,"8_9","ICD-9-CM to ICDA-8"
"730","732",0.960997223854065,"8_9","ICD-9-CM to ICDA-8"
"731","732",0.920756101608276,"8_9","ICD-9-CM to ICDA-8"
"732","721",0.970678210258484,"8_9","ICD-9-CM to ICDA-8"
"733","733",0.951611518859863,"8_9","ICD-9-CM to ICDA-8"
"735","826",0.9157874584198,"8_9","ICD-9-CM to ICDA-8"
"737","735",0.949021577835083,"8_9","ICD-9-CM to ICDA-8"
"740","674",0.927578210830688,"8_9","ICD-9-CM to ICDA-8"
"741","741",0.999999940395355,"8_9","ICD-9-CM to ICDA-8"
"742","743",0.996598720550537,"8_9","ICD-9-CM to ICDA-8"
"743","744",0.992410898208618,"8_9","ICD-9-CM to ICDA-8"
"744","745",0.995554447174072,"8_9","ICD-9-CM to ICDA-8"
"745","605",0.927759051322937,"8_9","ICD-9-CM to ICDA-8"
"746","746",0.986619174480438,"8_9","ICD-9-CM to ICDA-8"
"747","747",1.00000047683716,"8_9","ICD-9-CM to ICDA-8"
"748","748",1.00000011920929,"8_9","ICD-9-CM to ICDA-8"
"749","749",0.999999642372131,"8_9","ICD-9-CM to ICDA-8"
"750","750",0.999999821186066,"8_9","ICD-9-CM to ICDA-8"
"751","751",0.999999761581421,"8_9","ICD-9-CM to ICDA-8"
"752","752",1,"8_9","ICD-9-CM to ICDA-8"
"753","753",1,"8_9","ICD-9-CM to ICDA-8"
"754","756",0.956584453582764,"8_9","ICD-9-CM to ICDA-8"
"755","755",1.00000035762787,"8_9","ICD-9-CM to ICDA-8"
"756","756",0.977956891059875,"8_9","ICD-9-CM to ICDA-8"
"757","752",0.964103579521179,"8_9","ICD-9-CM to ICDA-8"
"758","576",0.92659330368042,"8_9","ICD-9-CM to ICDA-8"
"759","758",0.994707405567169,"8_9","ICD-9-CM to ICDA-8"
